Time_s,Channel_0
2.004050,-0.07872129396505684
2.004516,-0.0780498970016022
2.004981,-0.07737850003814756
2.005447,-0.0767071030746929
2.005912,-0.07536430914778362
2.006378,-0.07435721370260165
2.006843,-0.07368581673914701
2.007309,-0.07267872129396505
2.007774,-0.07217517357137408
2.008240,-0.07200732433051041
2.008705,-0.07133592736705577
2.009171,-0.07016098268101013
2.009636,-0.06932173647669183
2.010102,-0.06865033951323721
2.010567,-0.06797894254978255
2.011033,-0.06730754558632791
2.011498,-0.06697184710460058
2.011964,-0.06596475165941862
2.012429,-0.06546120393682765
2.012895,-0.06462195773250935
2.013360,-0.06361486228732739
2.013826,-0.0639505607690547
2.014291,-0.06294346532387274
2.014757,-0.061936369878690785
2.015222,-0.06160067139696345
2.015688,-0.06092927443350881
2.016153,-0.060593575951781484
2.016619,-0.05992217898832684
2.017084,-0.05958648050659952
2.017550,-0.059250782024872196
2.018016,-0.05857938506141757
2.018481,-0.05824368657969024
2.018947,-0.05790798809796292
2.019412,-0.05656519417105363
2.019878,-0.05589379720759898
2.020343,-0.05522240024414436
2.020809,-0.054551003280689715
2.021274,-0.054551003280689715
2.021740,-0.054551003280689715
2.022205,-0.054551003280689715
2.022671,-0.05421530479896238
2.023136,-0.05421530479896238
2.023602,-0.054551003280689715
2.024067,-0.054551003280689715
2.024533,-0.05421530479896238
2.024998,-0.05387960631723506
2.025464,-0.05304036011291676
2.025929,-0.0528725108720531
2.026395,-0.053208209353780414
2.026860,-0.05253681239032577
2.027326,-0.051865415426871134
2.027791,-0.05119401846341649
2.028257,-0.050522621499961846
2.028722,-0.050186923018234526
2.029188,-0.049851224536507206
2.029653,-0.049515526054779886
2.030119,-0.04800488288700694
2.030584,-0.04716563668268864
2.031050,-0.04649423971923399
2.031515,-0.04632639047837033
2.031981,-0.04649423971923399
2.032447,-0.04582284275577936
2.032912,-0.044480048828870064
2.033378,-0.043472953383688104
2.033843,-0.042801556420233464
2.034309,-0.0426337071793698
2.034774,-0.042465857938506144
2.035240,-0.041962310215915156
2.035705,-0.04129091325246051
2.036171,-0.04078736552986953
2.036636,-0.04011596856641489
2.037102,-0.03944457160296025
2.037567,-0.03910887312123293
2.038033,-0.03843747615777828
2.038498,-0.03776607919432364
2.038964,-0.03776607919432364
2.039429,-0.037094682230869
2.039895,-0.03675898374914168
2.040360,-0.03675898374914168
2.040826,-0.036423285267414354
2.041291,-0.035919737544823374
2.041757,-0.035416189822232394
2.042222,-0.035751888303959714
2.042688,-0.035416189822232394
2.043153,-0.03508049134050507
2.043619,-0.03457694361791409
2.044084,-0.03373769741359579
2.044550,-0.03373769741359579
2.045015,-0.03373769741359579
2.045481,-0.033066300450141146
2.045947,-0.032898451209277486
2.046412,-0.0323949034866865
2.046878,-0.03189135576409552
2.047343,-0.03189135576409552
2.047809,-0.03172350652323186
2.048274,-0.03105210955977722
2.048740,-0.029709315632867935
2.049205,-0.029037918669413288
2.049671,-0.028702220187685965
2.050136,-0.028366521705958644
2.050602,-0.027695124742504008
2.051067,-0.027695124742504008
2.051533,-0.027695124742504008
2.051998,-0.02719157701991302
2.052464,-0.026352330815594724
2.052929,-0.025009536888685433
2.053395,-0.024338139925230793
2.053860,-0.02366674296177615
2.054326,-0.02366674296177615
2.054791,-0.022995345998321506
2.055257,-0.021988250553139542
2.055722,-0.021652552071412222
2.056188,-0.020981155107957578
2.056653,-0.019806210421911954
2.057119,-0.019638361181048294
2.057584,-0.019974059662775615
2.058050,-0.019302662699320974
2.058515,-0.01896696421759365
2.058981,-0.01913481345845731
2.059447,-0.01896696421759365
2.059912,-0.01896696421759365
2.060378,-0.017959868772411687
2.060843,-0.017959868772411687
2.061309,-0.017959868772411687
2.061774,-0.017288471808957043
2.062240,-0.017288471808957043
2.062705,-0.017120622568093383
2.063171,-0.017288471808957043
2.063636,-0.017624170290684367
2.064102,-0.017624170290684367
2.064567,-0.017624170290684367
2.065033,-0.017624170290684367
2.065498,-0.017120622568093383
2.065964,-0.01695277332722972
2.066429,-0.01695277332722972
2.066895,-0.017288471808957043
2.067360,-0.016784924086366067
2.067826,-0.016617074845502403
2.068291,-0.016617074845502403
2.068757,-0.01594567788204776
2.069222,-0.01560997940032044
2.069688,-0.01527428091859312
2.070153,-0.014938582436865796
2.070619,-0.015106431677729458
2.071084,-0.015106431677729458
2.071550,-0.014602883955138474
2.072015,-0.013931486991683832
2.072481,-0.01359578850995651
2.072946,-0.013092240787365528
2.073412,-0.01292439154650187
2.073878,-0.012588693064774548
2.074343,-0.012252994583047227
2.074809,-0.011917296101319903
2.075274,-0.011078049897001601
2.075740,-0.011245899137865261
2.076205,-0.010910200656137941
2.076671,-0.010910200656137941
2.077136,-0.011413748378728923
2.077602,-0.011917296101319903
2.078067,-0.011917296101319903
2.078533,-0.012252994583047227
2.078998,-0.012252994583047227
2.079464,-0.011581597619592583
2.079929,-0.011581597619592583
2.080395,-0.012252994583047227
2.080860,-0.012588693064774548
2.081326,-0.012588693064774548
2.081791,-0.012252994583047227
2.082257,-0.011917296101319903
2.082722,-0.012252994583047227
2.083188,-0.012252994583047227
2.083653,-0.011917296101319903
2.084119,-0.011749446860456245
2.084584,-0.012252994583047227
2.085050,-0.012252994583047227
2.085515,-0.011581597619592583
2.085981,-0.011245899137865261
2.086446,-0.011078049897001601
2.086912,-0.011078049897001601
2.087378,-0.011078049897001601
2.087843,-0.010910200656137941
2.088309,-0.011078049897001601
2.088774,-0.010910200656137941
2.089240,-0.010238803692683297
2.089705,-0.009567406729228655
2.090171,-0.009567406729228655
2.090636,-0.009735255970092317
2.091102,-0.009903105210955977
2.091567,-0.009231708247501335
2.092033,-0.008392462043183033
2.092498,-0.007721065079728388
2.092964,-0.007217517357137408
2.093429,-0.006881818875410085
2.093895,-0.007049668116273747
2.094360,-0.006881818875410085
2.094826,-0.006881818875410085
2.095291,-0.006210421911955443
2.095757,-0.005874723430228122
2.096222,-0.005706874189364461
2.096688,-0.005874723430228122
2.097153,-0.0055390249485008005
2.097619,-0.004531929503318838
2.098084,-0.004867627985046159
2.098550,-0.004531929503318838
2.099015,-0.004531929503318838
2.099481,-0.004531929503318838
2.099946,-0.004028381780727854
2.100412,-0.003692683299000534
2.100877,-0.003860532539864194
2.101343,-0.003692683299000534
2.101809,-0.0035248340581368735
2.102274,-0.003189135576409552
2.102740,-0.0030212863355458916
2.103205,-0.003189135576409552
2.103671,-0.0028534370946822307
2.104136,-0.003189135576409552
2.104602,-0.0030212863355458916
2.105067,-0.0030212863355458916
2.105533,-0.0028534370946822307
2.105998,-0.0028534370946822307
2.106464,-0.0028534370946822307
2.106929,-0.0035248340581368735
2.107395,-0.0030212863355458916
2.107860,-0.0028534370946822307
2.108326,-0.0028534370946822307
2.108791,-0.003189135576409552
2.109257,-0.0035248340581368735
2.109722,-0.0035248340581368735
2.110188,-0.0035248340581368735
2.110653,-0.0030212863355458916
2.111119,-0.0028534370946822307
2.111584,-0.0025177386129549098
2.112050,-0.0021820401312275884
2.112515,-0.0021820401312275884
2.112981,-0.0021820401312275884
2.113446,-0.0025177386129549098
2.113912,-0.0021820401312275884
2.114377,-0.0015106431677729458
2.114843,-0.0015106431677729458
2.115309,-0.0015106431677729458
2.115774,-0.0021820401312275884
2.116240,-0.0015106431677729458
2.116705,-0.0011749446860456242
2.117171,-0.0008392462043183033
2.117636,-0.0008392462043183033
2.118102,-0.0008392462043183033
2.118567,-0.0003356984817273213
2.119033,0.00016784924086366064
2.119498,0.0005035477225909818
2.119964,0.0005035477225909818
2.120429,0.0008392462043183033
2.120895,0.0010070954451819635
2.121360,0.001846341649500267
2.121826,0.0021820401312275884
2.122291,0.0021820401312275884
2.122757,0.0021820401312275884
2.123222,0.001846341649500267
2.123688,0.001846341649500267
2.124153,0.001846341649500267
2.124619,0.0016784924086366065
2.125084,0.0011749446860456242
2.125550,0.0011749446860456242
2.126015,0.0005035477225909818
2.126481,0.0010070954451819635
2.126946,0.0008392462043183033
2.127412,0.0011749446860456242
2.127877,0.0010070954451819635
2.128343,0.0010070954451819635
2.128809,0.0011749446860456242
2.129274,0.0015106431677729458
2.129740,0.001846341649500267
2.130205,0.002014190890363927
2.130671,0.001846341649500267
2.131136,0.0016784924086366065
2.131602,0.001846341649500267
2.132067,0.0021820401312275884
2.132533,0.0021820401312275884
2.132998,0.0025177386129549098
2.133464,0.0028534370946822307
2.133929,0.0035248340581368735
2.134395,0.004364080262455177
2.134860,0.004531929503318838
2.135326,0.003860532539864194
2.135791,0.004196231021591517
2.136257,0.004364080262455177
2.136722,0.004867627985046159
2.137188,0.004699778744182497
2.137653,0.004867627985046159
2.138119,0.004531929503318838
2.138584,0.004699778744182497
2.139050,0.004531929503318838
2.139515,0.004196231021591517
2.139981,0.003860532539864194
2.140446,0.004196231021591517
2.140912,0.004867627985046159
2.141377,0.004531929503318838
2.141843,0.003860532539864194
2.142308,0.003692683299000534
2.142774,0.0035248340581368735
2.143240,0.004196231021591517
2.143705,0.004867627985046159
2.144171,0.0052033264667734795
2.144636,0.004364080262455177
2.145102,0.003860532539864194
2.145567,0.004196231021591517
2.146033,0.004028381780727854
2.146498,0.003860532539864194
2.146964,0.003189135576409552
2.147429,0.003189135576409552
2.147895,0.003189135576409552
2.148360,0.003692683299000534
2.148826,0.003189135576409552
2.149291,0.0030212863355458916
2.149757,0.0025177386129549098
2.150222,0.0028534370946822307
2.150688,0.0028534370946822307
2.151153,0.0030212863355458916
2.151619,0.0025177386129549098
2.152084,0.0025177386129549098
2.152550,0.0025177386129549098
2.153015,0.0025177386129549098
2.153481,0.0025177386129549098
2.153946,0.0025177386129549098
2.154412,0.003189135576409552
2.154877,0.0030212863355458916
2.155343,0.0035248340581368735
2.155808,0.003692683299000534
2.156274,0.0035248340581368735
2.156740,0.0035248340581368735
2.157205,0.003189135576409552
2.157671,0.0025177386129549098
2.158136,0.0025177386129549098
2.158602,0.0021820401312275884
2.159067,0.002014190890363927
2.159533,0.0021820401312275884
2.159998,0.001846341649500267
2.160464,0.0015106431677729458
2.160929,0.0011749446860456242
2.161395,0.0011749446860456242
2.161860,0.0011749446860456242
2.162326,0.0015106431677729458
2.162791,0.0011749446860456242
2.163257,0.0011749446860456242
2.163722,0.0010070954451819635
2.164188,0.0015106431677729458
2.164653,0.0025177386129549098
2.165119,0.0028534370946822307
2.165584,0.0030212863355458916
2.166050,0.0030212863355458916
2.166515,0.003189135576409552
2.166981,0.0028534370946822307
2.167446,0.003356984817273213
2.167912,0.003692683299000534
2.168377,0.003692683299000534
2.168843,0.003860532539864194
2.169308,0.003860532539864194
2.169774,0.004196231021591517
2.170240,0.003860532539864194
2.170705,0.003860532539864194
2.171171,0.004364080262455177
2.171636,0.003860532539864194
2.172102,0.003860532539864194
2.172567,0.004364080262455177
2.173033,0.004531929503318838
2.173498,0.004364080262455177
2.173964,0.004364080262455177
2.174429,0.003860532539864194
2.174895,0.004196231021591517
2.175360,0.004531929503318838
2.175826,0.003860532539864194
2.176291,0.004531929503318838
2.176757,0.004531929503318838
2.177222,0.004531929503318838
2.177688,0.004699778744182497
2.178153,0.004531929503318838
2.178619,0.004867627985046159
2.179084,0.004196231021591517
2.179550,0.004531929503318838
2.180015,0.004531929503318838
2.180481,0.004531929503318838
2.180946,0.004867627985046159
2.181412,0.0052033264667734795
2.181877,0.0055390249485008005
2.182343,0.005874723430228122
2.182808,0.005874723430228122
2.183274,0.006210421911955443
2.183739,0.006881818875410085
2.184205,0.007217517357137408
2.184671,0.007721065079728388
2.185136,0.007385366598001068
2.185602,0.007217517357137408
2.186067,0.00788891432059205
2.186533,0.008224612802319372
2.186998,0.008560311284046692
2.187464,0.009063859006637675
2.187929,0.009063859006637675
2.188395,0.008896009765774012
2.188860,0.009903105210955977
2.189326,0.010574502174410621
2.189791,0.010910200656137941
2.190257,0.011413748378728923
2.190722,0.011917296101319903
2.191188,0.012252994583047227
2.191653,0.012588693064774548
2.192119,0.01326009002822919
2.192584,0.01359578850995651
2.193050,0.01376363775082017
2.193515,0.01376363775082017
2.193981,0.013931486991683832
2.194446,0.013931486991683832
2.194912,0.014602883955138474
2.195377,0.014435034714274816
2.195843,0.013931486991683832
2.196308,0.014099336232547494
2.196774,0.014267185473411156
2.197239,0.014267185473411156
2.197705,0.014435034714274816
2.198171,0.013931486991683832
2.198636,0.01326009002822919
2.199102,0.012588693064774548
2.199567,0.012588693064774548
2.200033,0.011917296101319903
2.200498,0.011917296101319903
2.200964,0.012252994583047227
2.201429,0.012420843823910887
2.201895,0.012588693064774548
2.202360,0.012588693064774548
2.202826,0.011917296101319903
2.203291,0.011078049897001601
2.203757,0.010574502174410621
2.204222,0.010238803692683297
2.204688,0.009231708247501335
2.205153,0.009063859006637675
2.205619,0.008896009765774012
2.206084,0.008392462043183033
2.206550,0.00788891432059205
2.207015,0.00788891432059205
2.207481,0.007553215838864729
2.207946,0.007217517357137408
2.208412,0.007217517357137408
2.208877,0.007049668116273747
2.209343,0.006546120393682764
2.209808,0.006210421911955443
2.210274,0.005874723430228122
2.210739,0.006546120393682764
2.211205,0.006546120393682764
2.211671,0.005874723430228122
2.212136,0.005874723430228122
2.212602,0.006210421911955443
2.213067,0.006546120393682764
2.213533,0.006042572671091783
2.213998,0.0053711757076371405
2.214464,0.0052033264667734795
2.214929,0.0055390249485008005
2.215395,0.005874723430228122
2.215860,0.006546120393682764
2.216326,0.006210421911955443
2.216791,0.0052033264667734795
2.217257,0.0053711757076371405
2.217722,0.005874723430228122
2.218188,0.006546120393682764
2.218653,0.007217517357137408
2.219119,0.007385366598001068
2.219584,0.006546120393682764
2.220050,0.006546120393682764
2.220515,0.006546120393682764
2.220981,0.006210421911955443
2.221446,0.0055390249485008005
2.221912,0.005874723430228122
2.222377,0.006378271152819104
2.222843,0.005874723430228122
2.223308,0.0055390249485008005
2.223774,0.005874723430228122
2.224239,0.006546120393682764
2.224705,0.006378271152819104
2.225170,0.006546120393682764
2.225636,0.006546120393682764
2.226102,0.006881818875410085
2.226567,0.007217517357137408
2.227033,0.007049668116273747
2.227498,0.006546120393682764
2.227964,0.006546120393682764
2.228429,0.007217517357137408
2.228895,0.007553215838864729
2.229360,0.00788891432059205
2.229826,0.007553215838864729
2.230291,0.007385366598001068
2.230757,0.007553215838864729
2.231222,0.00788891432059205
2.231688,0.00788891432059205
2.232153,0.00788891432059205
2.232619,0.00788891432059205
2.233084,0.007721065079728388
2.233550,0.00788891432059205
2.234015,0.00788891432059205
2.234481,0.008224612802319372
2.234946,0.008224612802319372
2.235412,0.008560311284046692
2.235877,0.008560311284046692
2.236343,0.008896009765774012
2.236808,0.009063859006637675
2.237274,0.009231708247501335
2.237739,0.009735255970092317
2.238205,0.009567406729228655
2.238670,0.009903105210955977
2.239136,0.010238803692683297
2.239602,0.009903105210955977
2.240067,0.009903105210955977
2.240533,0.010406652933546959
2.240998,0.010238803692683297
2.241464,0.010574502174410621
2.241929,0.010574502174410621
2.242395,0.010574502174410621
2.242860,0.010910200656137941
2.243326,0.010574502174410621
2.243791,0.010910200656137941
2.244257,0.010574502174410621
2.244722,0.009903105210955977
2.245188,0.010238803692683297
2.245653,0.010574502174410621
2.246119,0.010574502174410621
2.246584,0.010238803692683297
2.247050,0.010238803692683297
2.247515,0.010238803692683297
2.247981,0.010238803692683297
2.248446,0.010574502174410621
2.248912,0.010742351415274281
2.249377,0.011078049897001601
2.249843,0.010910200656137941
2.250308,0.008728160524910353
2.250774,-0.006378271152819104
2.251239,-0.03910887312123293
2.251705,-0.01292439154650187
2.252170,1.49570458533608
2.252636,5.428076600289921
2.253102,5.490516517891203
2.253567,5.490516517891203
2.254033,5.491187914854658
2.254498,5.4918593118181125
2.254964,5.492530708781567
2.255429,5.492530708781567
2.255895,5.492530708781567
2.256360,5.492530708781567
2.256826,5.492530708781567
2.257291,5.492530708781567
2.257757,5.492530708781567
2.258222,1.4250400549324787
2.258688,-1.5467307545586328
2.259153,-2.97445639734493
2.259619,-4.63750667582208
2.260084,-5.486823834592203
2.260550,-5.492195010299839
2.261015,-5.493202105745021
2.261481,-5.493537804226749
2.261946,-5.493873502708476
2.262412,-5.493705653467612
2.262877,-5.494209201190204
2.263343,-5.493873502708476
2.263808,-5.49404135194934
2.264274,-5.49404135194934
2.264739,-5.494209201190204
2.265205,-5.494209201190204
2.265670,-5.494209201190204
2.266136,-5.494209201190204
2.266601,-5.494209201190204
2.267067,-5.494209201190204
2.267533,-5.107820248722056
2.267998,-4.5253833829251535
2.268464,-3.97634851606012
2.268929,-3.4590371557183177
2.269395,-2.9717708094911117
2.269860,-2.5138780804150453
2.270326,-2.0848554207675285
2.270791,-1.6835278858625162
2.271257,-1.308720531013962
2.271722,-0.9599298084992752
2.272188,-0.6353093766689555
2.272653,-0.33452353704127563
2.273119,-0.05555809872587166
2.273584,0.2012512397955291
2.274050,0.43791866941329055
2.274515,0.6537727931639582
2.274981,0.8511635004196231
2.275446,1.0307621881437399
2.275912,1.1934081025406271
2.276377,1.3392690928511481
2.276843,1.470527199206531
2.277308,1.586678873884184
2.277774,1.6897383077744719
2.278239,1.780376897840848
2.278705,1.8582589456015866
2.279170,1.925398641947051
2.279636,1.9814602883955137
2.280101,2.0281223773556114
2.280567,2.0650492103456166
2.281033,2.0929121843289846
2.281498,2.1127183947508965
2.281964,2.1254749370565342
2.282429,2.1315175097276264
2.282895,2.131181811245899
2.283360,2.12480354009308
2.283826,2.1120469977874414
2.284291,2.094926375219348
2.284757,2.072770275425345
2.285222,2.0462500953688867
2.285688,2.0163729304951556
2.286153,1.9831387808041503
2.286619,1.9472190432593268
2.287084,1.9079423208972306
2.287550,1.8663157091630427
2.288015,1.8226749065384906
2.288481,1.7783627069504844
2.288946,1.7317006179903869
2.289412,1.6843671320668345
2.289877,1.6350194552529183
2.290343,1.585671778439002
2.290808,1.535652704661631
2.291274,1.4856336308842604
2.291739,1.4352788586251621
2.292205,1.384252689402609
2.292670,1.333897917143511
2.293136,1.284046692607004
2.293601,1.234531166552224
2.294067,1.1851834897383076
2.294533,1.1368429083695735
2.294998,1.0888380254825665
2.295464,1.042511635004196
2.295929,0.9973601892118715
2.296395,0.9525444419012741
2.296860,0.9092393377584496
2.297326,0.8662699320973526
2.297791,0.8253147173266193
2.298257,0.785366598001068
2.298722,0.7464255741206988
2.299188,0.7088273441672388
2.299653,0.6719005111772335
2.300119,0.6366521705958649
2.300584,0.6022430762188143
2.301050,0.5695124742504005
2.301515,0.5379568169680324
2.301981,0.5074082551308461
2.302446,0.4783703364614328
2.302912,0.4503395132372015
2.303377,0.4234836346990158
2.303843,0.39830624856946667
2.304308,0.37363241016250853
2.304774,0.3503013656824597
2.305239,0.32780956740672923
2.305705,0.3073319600213626
2.306170,0.28719005111772333
2.306636,0.26839093614099335
2.307101,0.2505989166094453
2.307567,0.23347829404135198
2.308032,0.21719691767757685
2.308498,0.2015869382772564
2.308964,0.18782330052643625
2.309429,0.17439536125734342
2.309895,0.16163881895170518
2.310360,0.14955367360952163
2.310826,0.1381399252307927
2.311291,0.12739757381551842
2.311757,0.11715877012283514
2.312222,0.10759136339360646
2.312688,0.0988632028686961
2.313153,0.09147783627069504
2.313619,0.0844281681544213
2.314084,0.07771419851987486
2.314550,0.07200732433051041
2.315015,0.06630045014114595
2.315481,0.06092927443350881
2.315946,0.05622949568932631
2.316412,0.0528725108720531
2.316877,0.04917982757305257
2.317343,0.04599069199664301
2.317808,0.042801556420233464
2.318274,0.04011596856641489
2.318739,0.03843747615777828
2.319205,0.03675898374914168
2.319670,0.035416189822232394
2.320136,0.03474479285877775
2.320601,0.03373769741359579
2.321067,0.032730601968413826
2.321532,0.03256275272755016
2.321998,0.03205920500495917
2.322464,0.03205920500495917
2.322929,0.0323949034866865
2.323395,0.03256275272755016
2.323860,0.033066300450141146
2.324326,0.033401998931868467
2.324791,0.03407339589532311
2.325257,0.03474479285877775
2.325722,0.03508049134050507
2.326188,0.035751888303959714
2.326653,0.03675898374914168
2.327119,0.03743038071259632
2.327584,0.03743038071259632
2.328050,0.03810177767605096
2.328515,0.03843747615777828
2.328981,0.03910887312123293
2.329446,0.03978027008468757
2.329912,0.040451667048142216
2.330377,0.04078736552986953
2.330843,0.041962310215915156
2.331308,0.042298008697642483
2.331774,0.042801556420233464
2.332239,0.043472953383688104
2.332705,0.043976501106279084
2.333170,0.044815747310597384
2.333636,0.04548714427405204
2.334101,0.04582284275577936
2.334567,0.04615854123750667
2.335032,0.04615854123750667
2.335498,0.04682993820096131
2.335964,0.04716563668268864
2.336429,0.04783703364614328
2.336895,0.0481727321278706
2.337360,0.048676279850461586
2.337826,0.048844129091325246
2.338291,0.049515526054779886
2.338757,0.050019073777370866
2.339222,0.050522621499961846
2.339688,0.05085831998168917
2.340153,0.051529716945143814
2.340619,0.05253681239032577
2.341084,0.052201113908598454
2.341550,0.05337605859464408
2.342015,0.05354390783550774
2.342481,0.05421530479896238
2.342946,0.054551003280689715
2.343412,0.05488670176241703
2.343877,0.05488670176241703
2.344343,0.05555809872587166
2.344808,0.05589379720759898
2.345274,0.05555809872587166
2.345739,0.05555809872587166
2.346205,0.05589379720759898
2.346670,0.05555809872587166
2.347136,0.05572594796673533
2.347601,0.05555809872587166
2.348067,0.055390249485008015
2.348532,0.05488670176241703
2.348998,0.05421530479896238
2.349463,0.05421530479896238
2.349929,0.05421530479896238
2.350395,0.05438315403982604
2.350860,0.054551003280689715
2.351326,0.05421530479896238
2.351791,0.05354390783550774
2.352257,0.0528725108720531
2.352722,0.05253681239032577
2.353188,0.05270466163118945
2.353653,0.05253681239032577
2.354119,0.052201113908598454
2.354584,0.051865415426871134
2.355050,0.05085831998168917
2.355515,0.050186923018234526
2.355981,0.050019073777370866
2.356446,0.050019073777370866
2.356912,0.050186923018234526
2.357377,0.050186923018234526
2.357843,0.049515526054779886
2.358308,0.049515526054779886
2.358774,0.049515526054779886
2.359239,0.049515526054779886
2.359705,0.049851224536507206
2.360170,0.049515526054779886
2.360636,0.048676279850461586
2.361101,0.0481727321278706
2.361567,0.04750133516441596
2.362032,0.0481727321278706
2.362498,0.04783703364614328
2.362963,0.0481727321278706
2.363429,0.04766918440527961
2.363895,0.04750133516441596
2.364360,0.04766918440527961
2.364826,0.0473334859235523
2.365291,0.04682993820096131
2.365757,0.04615854123750667
2.366222,0.04515144579232471
2.366688,0.04515144579232471
2.367153,0.044480048828870064
2.367619,0.04414435034714275
2.368084,0.043640802624551764
2.368550,0.043472953383688104
2.369015,0.042801556420233464
2.369481,0.04213015945677882
2.369946,0.041123064011596856
2.370412,0.040451667048142216
2.370877,0.03944457160296025
2.371343,0.0387731746395056
2.371808,0.03843747615777828
2.372274,0.03860532539864195
2.372739,0.0387731746395056
2.373205,0.03843747615777828
2.373670,0.03776607919432364
2.374136,0.03675898374914168
2.374601,0.03675898374914168
2.375067,0.037094682230869
2.375532,0.036423285267414354
2.375998,0.035751888303959714
2.376463,0.035751888303959714
2.376929,0.035919737544823374
2.377395,0.035751888303959714
2.377860,0.035919737544823374
2.378326,0.035751888303959714
2.378791,0.035751888303959714
2.379257,0.035416189822232394
2.379722,0.03474479285877775
2.380188,0.03474479285877775
2.380653,0.03457694361791409
2.381119,0.03407339589532311
2.381584,0.033401998931868467
2.382050,0.033401998931868467
2.382515,0.033066300450141146
2.382981,0.032730601968413826
2.383446,0.032730601968413826
2.383912,0.032730601968413826
2.384377,0.033066300450141146
2.384843,0.033066300450141146
2.385308,0.032898451209277486
2.385774,0.032730601968413826
2.386239,0.0323949034866865
2.386705,0.03205920500495917
2.387170,0.03205920500495917
2.387636,0.03172350652323186
2.388101,0.03205920500495917
2.388567,0.03138780804150454
2.389032,0.03121995880064088
2.389498,0.030716411078049892
2.389963,0.030212863355458915
2.390429,0.029877164873731592
2.390894,0.02937361715114061
2.391360,0.029037918669413288
2.391826,0.028366521705958644
2.392291,0.028030823224231328
2.392757,0.027862973983367664
2.393222,0.027695124742504008
2.393688,0.027359426260776684
2.394153,0.02719157701991302
2.394619,0.02668802929732204
2.395084,0.0260166323338674
2.395550,0.02584878309300374
2.396015,0.0260166323338674
2.396481,0.0260166323338674
2.396946,0.025345235370412753
2.397412,0.025009536888685433
2.397877,0.025009536888685433
2.398343,0.025345235370412753
2.398808,0.025009536888685433
2.399274,0.025345235370412753
2.399739,0.025345235370412753
2.400205,0.025345235370412753
2.400670,0.025680933852140077
2.401136,0.0260166323338674
2.401601,0.026352330815594724
2.402067,0.02668802929732204
2.402532,0.027023727779049357
2.402998,0.02719157701991302
2.403463,0.02719157701991302
2.403929,0.027359426260776684
2.404394,0.027359426260776684
2.404860,0.027359426260776684
2.405326,0.02668802929732204
2.405791,0.027023727779049357
2.406257,0.02719157701991302
2.406722,0.027023727779049357
2.407188,0.02668802929732204
2.407653,0.02668802929732204
2.408119,0.02668802929732204
2.408584,0.0260166323338674
2.409050,0.0260166323338674
2.409515,0.026352330815594724
2.409981,0.025680933852140077
2.410446,0.024505989166094453
2.410912,0.02400244144350347
2.411377,0.02366674296177615
2.411843,0.02333104448004883
2.412308,0.023834592202639806
2.412774,0.02333104448004883
2.413239,0.02265964751659419
2.413705,0.022995345998321506
2.414170,0.022323949034866862
2.414636,0.022323949034866862
2.415101,0.021820401312275882
2.415567,0.0213168535896849
2.416032,0.020981155107957578
2.416498,0.020981155107957578
2.416963,0.020981155107957578
2.417429,0.020645456626230255
2.417894,0.020645456626230255
2.418360,0.0213168535896849
2.418826,0.020981155107957578
2.419291,0.0213168535896849
2.419757,0.021988250553139542
2.420222,0.021988250553139542
2.420688,0.022156099794003202
2.421153,0.022323949034866862
2.421619,0.021988250553139542
2.422084,0.021652552071412222
2.422550,0.0213168535896849
2.423015,0.0213168535896849
2.423481,0.020645456626230255
2.423946,0.020645456626230255
2.424412,0.020981155107957578
2.424877,0.020645456626230255
2.425343,0.020645456626230255
2.425808,0.020309758144502935
2.426274,0.020309758144502935
2.426739,0.019638361181048294
2.427205,0.019638361181048294
2.427670,0.019302662699320974
2.428136,0.018631265735866327
2.428601,0.01829556725413901
2.429067,0.018631265735866327
2.429532,0.018631265735866327
2.429998,0.018631265735866327
2.430463,0.01829556725413901
2.430929,0.017959868772411687
2.431394,0.01829556725413901
2.431860,0.01913481345845731
2.432325,0.01896696421759365
2.432791,0.018631265735866327
2.433257,0.019302662699320974
2.433722,0.019302662699320974
2.434188,0.018631265735866327
2.434653,0.01812771801327535
2.435119,0.01829556725413901
2.435584,0.017624170290684367
2.436050,0.017624170290684367
2.436515,0.017288471808957043
2.436981,0.017624170290684367
2.437446,0.017792019531548024
2.437912,0.017959868772411687
2.438377,0.017959868772411687
2.438843,0.01829556725413901
2.439308,0.01829556725413901
2.439774,0.01829556725413901
2.440239,0.018631265735866327
2.440705,0.018631265735866327
2.441170,0.018631265735866327
2.441636,0.019302662699320974
2.442101,0.019302662699320974
2.442567,0.019974059662775615
2.443032,0.019974059662775615
2.443498,0.019974059662775615
2.443963,0.019974059662775615
2.444429,0.019974059662775615
2.444894,0.019974059662775615
2.445360,0.020309758144502935
2.445825,0.019806210421911954
2.446291,0.01913481345845731
2.446757,0.018631265735866327
2.447222,0.01846341649500267
2.447688,0.017959868772411687
2.448153,0.017959868772411687
2.448619,0.018631265735866327
2.449084,0.018631265735866327
2.449550,0.01829556725413901
2.450015,0.017624170290684367
2.450481,0.017959868772411687
2.450946,0.017959868772411687
2.451412,0.017624170290684367
2.451877,0.01695277332722972
2.452343,0.01695277332722972
2.452808,0.016617074845502403
2.453274,0.01594567788204776
2.453739,0.01527428091859312
2.454205,0.014602883955138474
2.454670,0.014602883955138474
2.455136,0.014602883955138474
2.455601,0.014602883955138474
2.456067,0.014602883955138474
2.456532,0.014602883955138474
2.456998,0.014602883955138474
2.457463,0.014602883955138474
