Time_s,Ch_0,Ch_1,Ch_2,Ch_3,Ch_4,Ch_5,Ch_6
6.051253,-0.269734,,,,,,
6.051719,0.127230,,,,,,
6.052184,0.387900,,,,,,
6.052650,0.591669,,,,,,
6.053115,0.741054,,,,,,
6.053581,0.782681,,,,,,
6.054047,0.762539,,,,,,
6.054512,0.637659,,,,,,
6.054978,0.469810,,,,,,
6.055443,0.279133,,,,,,
6.055909,0.067979,,,,,,
6.056374,-0.123705,,,,,,
6.056840,-0.247745,,,,,,
6.057305,-0.459739,,,,,,
6.057771,-0.685664,,,,,,
6.058236,-0.849821,,,,,,
6.058702,-1.040162,,,,,,
6.059167,-1.168399,,,,,,
6.059633,-1.270115,,,,,,
6.060098,-1.326848,,,,,,
6.060564,-1.225132,,,,,,
6.061029,-1.003571,,,,,,
6.061495,-0.616510,,,,,,
6.061960,-0.154589,,,,,,
6.062426,0.193866,,,,,,
6.062891,0.497673,,,,,,
6.063357,0.927031,,,,,,
6.063822,1.277501,,,,,,
6.064288,1.526253,,,,,,
6.064753,1.756878,,,,,,
6.065219,1.843488,,,,,,
6.065684,1.853559,,,,,,
6.066150,1.765606,,,,,,
6.066615,1.609842,,,,,,
6.067081,1.431922,,,,,,
6.067546,1.214893,,,,,,
6.068012,0.967987,,,,,,
6.068478,0.785702,,,,,,
6.068943,0.534264,,,,,,
6.069409,0.220554,,,,,,
6.069874,-0.024506,,,,,,
6.070340,-0.308003,,,,,,
6.070805,-0.549538,,,,,,
6.071271,-0.753475,,,,,,
6.071736,-0.924514,,,,,,
6.072202,-0.932403,,,,,,
6.072667,-0.800473,,,,,,
6.073133,-0.533928,,,,,,
6.073598,-0.143343,,,,,,
6.074064,0.168017,,,,,,
6.074529,0.382528,,,,,,
6.074995,0.704463,,,,,,
6.075460,1.002060,,,,,,
6.075926,1.149599,,,,,,
6.076391,1.301503,,,,,,
6.076857,1.340612,,,,,,
6.077322,1.293278,,,,,,
6.077788,1.177295,,,,,,
6.078253,0.979065,,,,,,
6.078719,0.773785,,,,,,
6.079184,0.549035,,,,,,
6.079650,0.307332,,,,,,
6.080115,0.307332,,,,,,
6.080581,-0.044480,,,,,,
6.081046,-0.331167,,,,,,
6.081512,-0.535271,,,,,,
6.081978,-0.748104,,,,,,
6.082443,-0.950195,,,,,,
6.082909,-1.094881,,,,,,
6.083374,-1.193912,,,,,,
6.083840,-1.126101,,,,,,
6.084305,-0.914611,,,,,,
6.084771,-0.579751,,,,,,
6.085236,-0.131762,,,,,,
6.085702,0.254963,,,,,,
6.086167,0.513787,,,,,,
6.086633,0.853513,,,,,,
6.087098,1.192905,,,,,,
6.087564,1.382238,,,,,,
6.088029,1.568215,,,,,,
6.088495,1.657511,,,,,,
6.088960,1.617227,,,,,,
6.089426,1.515846,,,,,,
6.089891,1.309056,,,,,,
6.090357,1.080613,,,,,,
6.090822,0.818097,,,,,,
6.091288,0.524025,,,,,,
6.091753,0.279469,,,,,,
6.092219,0.032059,,,,,,
6.092684,-0.343923,,,,,,
6.093150,-0.662165,,,,,,
6.093615,-0.968994,,,,,,
6.094081,-1.288914,,,,,,
6.094546,-1.533639,,,,,,
6.095012,-1.767285,,,,,,
6.095478,-1.875044,,,,,,
6.095943,-1.808576,,,,,,
6.096409,-1.585672,,,,,,
6.096874,-1.241581,,,,,,
6.097340,-0.872648,,,,,,
6.097805,-0.622553,,,,,,
6.098271,-0.309010,,,,,,
6.098736,0.077714,,,,,,
6.099202,0.309010,,,,,,
6.099667,0.505058,,,,,,
6.100133,0.662501,,,,,,
6.100598,0.681132,,,,,,
6.101064,0.641016,,,,,,
6.101529,0.505730,,,,,,
6.101995,0.337881,,,,,,
6.102460,0.151400,,,,,,
6.102926,0.151400,,,,,,
6.103391,-0.248249,,,,,,
6.103857,-0.378500,,,,,,
6.104322,-0.611810,,,,,,
6.104788,-0.863249,,,,,,
6.105253,-1.063325,,,,,,
6.105719,-1.291600,,,,,,
6.106184,-1.458106,,,,,,
6.106650,-1.621424,,,,,,
6.107115,-1.672282,,,,,,
6.107581,-1.564187,,,,,,
6.108046,-1.308049,,,,,,
6.108512,-0.928206,,,,,,
6.108977,-0.504051,,,,,,
6.109443,-0.206622,,,,,,
6.109909,0.071672,,,,,,
6.110374,0.445472,,,,,,
6.110840,0.664515,,,,,,
6.111305,0.664515,,,,,,
6.111771,0.969329,,,,,,
6.112236,0.968658,,,,,,
6.112702,0.874327,,,,,,
6.113167,0.709331,,,,,,
6.113633,0.506737,,,,,,
6.114098,0.285847,,,,,,
6.114564,0.024506,,,,,,
6.115029,-0.184131,,,,,,
6.115495,-0.329488,,,,,,
6.115960,-0.548699,,,,,,
6.116426,-0.803159,,,,,,
6.116891,-0.975036,,,,,,
6.117357,-1.189380,,,,,,
6.117822,-1.331884,,,,,,
6.118288,-1.438972,,,,,,
6.118753,-1.479255,,,,,,
6.119219,-1.355383,,,,,,
6.119684,-1.075242,,,,,,
6.120150,-0.648905,,,,,,
6.120615,-0.168017,,,,,,
6.121081,0.211658,,,,,,
6.121546,0.549035,,,,,,
6.122012,0.985443,,,,,,
6.122477,1.310735,,,,,,
6.122943,1.545052,,,,,,
6.123409,1.754528,,,,,,
6.123874,1.835096,,,,,,
6.124340,1.811933,,,,,,
6.124805,1.706188,,,,,,
6.125271,1.519875,,,,,,
6.125736,1.304860,,,,,,
6.126202,1.049058,,,,,,
6.126667,0.787381,,,,,,
6.127133,0.604089,,,,,,
6.127598,0.366079,,,,,,
6.128064,0.056901,,,,,,
6.128529,-0.195544,,,,,,
6.128995,-0.475853,,,,,,
6.129460,-0.711009,,,,,,
6.129926,-0.909239,,,,,,
6.130391,-1.057954,,,,,,
6.130857,-1.018677,,,,,,
6.131322,-0.854353,,,,,,
6.131788,-0.539300,,,,,,
6.132253,-0.162646,,,,,,
6.132719,0.140154,,,,,,
6.133184,0.379843,,,,,,
6.133650,0.744411,,,,,,
6.134115,0.744411,,,,,,
6.134581,1.274815,,,,,,
6.135046,1.493019,,,,,,
6.135512,1.617563,,,,,,
6.135977,1.649454,,,,,,
6.136443,1.585000,,,,,,
6.136909,1.477577,,,,,,
6.137374,1.353704,,,,,,
6.137840,1.196262,,,,,,
6.138305,1.016327,,,,,,
6.138771,0.913603,,,,,,
6.139236,0.770596,,,,,,
6.139702,0.535943,,,,,,
6.140167,0.336202,,,,,,
6.140633,0.109102,,,,,,
6.141098,-0.093492,,,,,,
6.141564,-0.231464,,,,,,
6.142029,-0.405692,,,,,,
6.142495,-0.447654,,,,,,
6.142960,-0.342580,,,,,,
6.143426,-0.099702,,,,,,
6.143891,0.234150,,,,,,
6.144357,0.482231,,,,,,
6.144822,0.622721,,,,,,
6.145288,0.854017,,,,,,
6.145753,1.074403,,,,,,
6.146219,1.138186,,,,,,
6.146684,1.219425,,,,,,
6.147150,1.192233,,,,,,
6.147615,1.052583,,,,,,
6.148081,0.827665,,,,,,
6.148546,0.515465,,,,,,
6.149012,0.188495,,,,,,
6.149477,-0.142504,,,,,,
6.149943,-0.482231,,,,,,
6.150408,-0.738705,,,,,,
6.150874,-0.963958,,,,,,
6.151340,-1.269780,,,,,,
6.151805,-1.511147,,,,,,
6.152271,-1.748653,,,,,,
6.152736,-1.955276,,,,,,
6.153202,-2.073442,,,,,,
6.153667,-2.166766,,,,,,
6.154133,-2.120607,,,,,,
6.154598,-1.910124,,,,,,
6.155064,-1.542702,,,,,,
6.155529,-1.044190,,,,,,
6.155995,-0.581094,,,,,,
6.156460,-0.227100,,,,,,
6.156926,0.183124,,,,,,
6.157391,0.616510,,,,,,
6.157857,0.869963,,,,,,
6.158322,1.092699,,,,,,
6.158788,1.239902,,,,,,
6.159253,1.253330,,,,,,
6.159719,1.186526,,,,,,
6.160184,0.988128,,,,,,
6.160650,0.773953,,,,,,
6.161115,0.550378,,,,,,
6.161581,0.283162,,,,,,
6.162046,0.066300,,,,,,
6.162512,-0.111116,,,,,,
6.162977,-0.412406,,,,,,
6.163443,-0.694057,,,,,,
6.163908,-0.959594,,,,,,
6.164374,-1.244434,,,,,,
6.164840,-1.476570,,,,,,
6.165305,-1.476570,,,,,,
6.165771,-1.821836,,,,,,
6.166236,-1.796826,,,,,,
6.166702,-1.618570,,,,,,
6.167167,-1.294621,,,,,,
6.167633,-0.948516,,,,,,
6.168098,-0.740383,,,,,,
6.168564,-0.487602,,,,,,
6.169029,-0.139818,,,,,,
6.169495,0.063279,,,,,,
6.169960,0.225086,,,,,,
6.170426,0.367422,,,,,,
6.170891,0.387732,,,,,,
6.171357,0.357687,,,,,,
6.171822,0.215351,,,,,,
6.172288,0.057237,,,,,,
6.172753,-0.114473,,,,,,
6.173219,-0.329992,,,,,,
6.173684,-0.500526,,,,,,
6.174150,-0.615839,,,,,,
6.174615,-0.807019,,,,,,
6.175081,-1.003235,,,,,,
6.175546,-1.152956,,,,,,
6.176012,-1.344305,,,,,,
6.176477,-1.457603,,,,,,
6.176943,-1.534646,,,,,,
6.177408,-1.510979,,,,,,
6.177874,-1.314931,,,,,,
6.178340,-0.982086,,,,,,
6.178805,-0.527550,,,,,,
6.179271,-0.010910,,,,,,
6.179736,0.356344,,,,,,
6.180202,0.715541,,,,,,
6.180667,1.201297,,,,,,
6.181133,1.555459,,,,,,
6.181598,1.838117,,,,,,
6.182064,2.095933,,,,,,
6.182529,2.239612,,,,,,
6.182995,2.318837,,,,,,
6.183460,2.288624,,,,,,
6.183926,2.165087,,,,,,
6.184391,2.050278,,,,,,
6.184857,1.892500,,,,,,
6.185322,1.712230,,,,,,
6.185788,1.602792,,,,,,
6.186253,1.410101,,,,,,
6.186719,1.142550,,,,,,
6.187184,0.929549,,,,,,
6.187650,0.627420,,,,,,
6.188115,0.627420,,,,,,
6.188581,0.093660,,,,,,
6.189046,-0.128405,,,,,,
6.189512,-0.203601,,,,,,
6.189977,-0.139483,,,,,,
6.190443,0.045151,,,,,,
6.190908,0.303304,,,,,,
6.191374,0.446983,,,,,,
6.191839,0.507408,,,,,,
6.192305,0.699092,,,,,,
6.192771,0.809537,,,,,,
6.193236,0.797955,,,,,,
6.193702,0.802487,,,,,,
6.194167,0.718563,,,,,,
6.194633,0.555581,,,,,,
6.195098,0.338216,,,,,,
6.195564,0.053544,,,,,,
6.196029,-0.212665,,,,,,
6.196495,-0.212665,,,,,,
6.196960,-0.744076,,,,,,
6.197426,-0.894804,,,,,,
6.197891,-1.044358,,,,,,
6.198357,-1.234195,,,,,,
6.198822,-1.338430,,,,,,
6.199288,-1.465492,,,,,,
6.199753,-1.594400,,,,,,
6.200219,-1.647105,,,,,,
6.200684,-1.645090,,,,,,
6.201150,-1.476402,,,,,,
6.201615,-1.157321,,,,,,
6.202081,-0.674250,,,,,,
6.202546,-0.120348,,,,,,
6.203012,0.344930,,,,,,
6.203477,0.683314,,,,,,
6.203943,1.119722,,,,,,
6.204408,1.495369,,,,,,
6.204874,1.713237,,,,,,
6.205339,1.912642,,,,,,
6.205805,1.984482,,,,,,
6.206271,1.939498,,,,,,
6.206736,1.796826,,,,,,
6.207202,1.531960,,,,,,
6.207667,1.216068,,,,,,
6.208133,0.883391,,,,,,
6.208598,0.498344,,,,,,
6.209064,0.170199,,,,,,
6.209529,-0.189837,,,,,,
6.209995,-0.631281,,,,,,
6.210460,-1.016663,,,,,,
6.210926,-1.418326,,,,,,
6.211391,-1.848524,,,,,,
6.211857,-2.188418,,,,,,
6.212322,-2.484672,,,,,,
6.212788,-2.610559,,,,,,
6.213253,-2.560540,,,,,,
6.213719,-2.371206,,,,,,
6.214184,-2.036179,,,,,,
6.214650,-1.695445,,,,,,
6.215115,-1.473548,,,,,,
6.215581,-1.167727,,,,,,
6.216046,-0.785702,,,,,,
6.216512,-0.527214,,,,,,
6.216977,-0.252110,,,,,,
6.217443,-0.029877,,,,,,
6.217908,0.109102,,,,,,
6.218374,0.205951,,,,,,
6.218839,0.213336,,,,,,
6.219305,0.213336,,,,,,
6.219771,0.163653,,,,,,
6.220236,0.099535,,,,,,
6.220702,0.096345,,,,,,
6.221167,0.107256,,,,,,
6.221633,-0.004868,,,,,,
6.222098,-0.091814,,,,,,
6.222564,-0.154925,,,,,,
6.223029,-0.272755,,,,,,
6.223495,-0.366751,,,,,,
6.223960,-0.448661,,,,,,
6.224426,-0.444633,,,,,,
6.224891,-0.341070,,,,,,
6.225357,-0.130083,,,,,,
6.225822,0.209308,,,,,,
6.226288,0.558434,,,,,,
6.226753,0.761196,,,,,,
6.227219,0.964965,,,,,,
6.227684,0.964965,,,,,,
6.228150,1.382238,,,,,,
6.228615,1.480934,,,,,,
6.229081,1.529946,,,,,,
6.229546,1.450721,,,,,,
6.230012,1.324331,,,,,,
6.230477,1.114351,,,,,,
6.230943,0.859892,,,,,,
6.231408,0.584619,,,,,,
6.231874,0.295918,,,,,,
6.232339,0.057572,,,,,,
6.232805,-0.119677,,,,,,
6.233270,-0.381521,,,,,,
6.233736,-0.622553,,,,,,
6.234202,-0.818769,,,,,,
6.234667,-1.013977,,,,,,
6.235133,-1.159670,,,,,,
6.235598,-1.269780,,,,,,
6.236064,-1.286061,,,,,,
6.236529,-1.147250,,,,,,
6.236995,-0.867277,,,,,,
6.237460,-0.453529,,,,,,
6.237926,0.019638,,,,,,
6.238391,0.389578,,,,,,
6.238857,0.759182,,,,,,
6.239322,1.202976,,,,,,
6.239788,1.529274,,,,,,
6.240253,1.779706,,,,,,
6.240719,1.999252,,,,,,
6.241184,2.091737,,,,,,
6.241650,2.115404,,,,,,
6.242115,2.019394,,,,,,
6.242581,1.867659,,,,,,
6.243046,1.684535,,,,,,
6.243512,1.451057,,,,,,
6.243977,1.213382,,,,,,
6.244443,1.043854,,,,,,
6.244908,0.797284,,,,,,
6.245374,0.512444,,,,,,
6.245839,0.294575,,,,,,
6.246305,0.030045,,,,,,
6.246770,-0.193866,,,,,,
6.247236,-0.410056,,,,,,
6.247702,-0.564981,,,,,,
6.248167,-0.566827,,,,,,
6.248633,-0.436072,,,,,,
6.249098,-0.183627,,,,,,
6.249564,0.152575,,,,,,
6.250029,0.392599,,,,,,
6.250495,0.392599,,,,,,
6.250960,0.864591,,,,,,
6.251426,1.070542,,,,,,
6.251891,1.177462,,,,,,
6.252357,1.286229,,,,,,
6.252822,1.279515,,,,,,
6.253288,1.197604,,,,,,
6.253753,1.031434,,,,,,
6.254219,0.798123,,,,,,
6.254684,0.557763,,,,,,
6.255150,0.282490,,,,,,
6.255615,-0.004196,,,,,,
6.256081,-0.202594,,,,,,
6.256546,-0.459403,,,,,,
6.257012,-0.786709,,,,,,
6.257477,-1.042847,,,,,,
6.257943,-1.333898,,,,,,
6.258408,-1.608835,,,,,,
6.258874,-1.839460,,,,,,
6.259339,-1.994888,,,,,,
6.259805,-1.975418,,,,,,
6.260270,-1.809918,,,,,,
6.260736,-1.513497,,,,,,
6.261201,-1.112505,,,,,,
6.261667,-0.798627,,,,,,
6.262133,-0.574212,,,,,,
6.262598,-0.245899,,,,,,
6.263064,0.030045,,,,,,
6.263529,0.200244,,,,,,
6.263995,0.371115,,,,,,
6.264460,0.450172,,,,,,
6.264926,0.434562,,,,,,
6.265391,0.348959,,,,,,
6.265857,0.169024,,,,,,
6.266322,-0.020478,,,,,,
6.266788,-0.240024,,,,,,
6.267253,-0.449165,,,,,,
6.267719,-0.590661,,,,,,
6.268184,-0.756161,,,,,,
6.268650,-0.997528,,,,,,
6.269115,-1.170581,,,,,,
6.269581,-1.355383,,,,,,
6.270046,-1.546731,,,,,,
6.270512,-1.696956,,,,,,
6.270977,-1.845502,,,,,,
6.271443,-1.818479,,,,,,
6.271908,-1.667918,,,,,,
6.272374,-1.388952,,,,,,
6.272839,-0.993332,,,,,,
6.273305,-0.630610,,,,,,
6.273770,-0.394949,,,,,,
6.274236,-0.069993,,,,,,
6.274701,0.234821,,,,,,
6.275167,0.412741,,,,,,
6.275633,0.595026,,,,,,
6.276098,0.683314,,,,,,
6.276564,0.657465,,,,,,
6.277029,0.549706,,,,,,
6.277495,0.356176,,,,,,
6.277960,0.146532,,,,,,
6.278426,-0.077714,,,,,,
6.278891,-0.344594,,,,,,
6.279357,-0.505898,,,,,,
6.279822,-0.652430,,,,,,
6.280288,-0.893294,,,,,,
6.280753,-1.093706,,,,,,
6.281219,-1.254673,,,,,,
6.281684,-1.254673,,,,,,
6.282150,-1.568048,,,,,,
6.282615,-1.679667,,,,,,
6.283081,-1.643412,,,,,,
6.283546,-1.444343,,,,,,
6.284012,-1.106294,,,,,,
6.284477,-0.626749,,,,,,
6.284943,-0.147875,,,,,,
6.285408,0.212665,,,,,,
6.285874,0.637659,,,,,,
6.286339,1.103609,,,,,,
6.286805,1.403052,,,,,,
6.287270,1.696452,,,,,,
6.287736,1.938491,,,,,,
6.288201,2.047929,,,,,,
6.288667,2.098451,,,,,,
6.289133,2.053635,,,,,,
6.289598,1.962325,,,,,,
6.290064,1.855238,,,,,,
6.290529,1.672953,,,,,,
6.290995,1.549081,,,,,,
6.291460,1.450721,,,,,,
6.291926,1.239231,,,,,,
6.292391,1.041169,,,,,,
6.292857,0.862409,,,,,,
6.293322,0.631617,,,,,,
6.293788,0.453696,,,,,,
6.294253,0.269398,,,,,,
6.294719,0.176410,,,,,,
6.295184,0.240192,,,,,,
6.295650,0.410727,,,,,,
6.296115,0.706142,,,,,,
6.296581,1.022370,,,,,,
6.297046,1.211704,,,,,,
6.297512,1.396338,,,,,,
6.297977,1.660533,,,,,,
6.298443,1.760906,,,,,,
6.298908,1.819318,,,,,,
6.299374,1.848859,,,,,,
6.299839,1.754192,,,,,,
6.300305,1.607828,,,,,,
6.300770,1.358740,,,,,,
6.301236,1.068696,,,,,,
6.301701,0.793759,,,,,,
6.302167,0.472160,,,,,,
6.302632,0.175067,,,,,,
6.303098,-0.017960,,,,,,
6.303564,-0.284840,,,,,,
6.304029,-0.570520,,,,,,
6.304495,-0.570520,,,,,,
6.304960,-1.069032,,,,,,
6.305426,-1.281865,,,,,,
6.305891,-1.464820,,,,,,
6.306357,-1.569223,,,,,,
6.306822,-1.471870,,,,,,
6.307288,-1.250645,,,,,,
6.307753,-0.898497,,,,,,
6.308219,-0.475853,,,,,,
6.308684,-0.182284,,,,,,
6.309150,0.081407,,,,,,
6.309615,0.467124,,,,,,
6.310081,0.731487,,,,,,
6.310546,0.881712,,,,,,
6.311012,1.041169,,,,,,
6.311477,1.069368,,,,,,
6.311943,1.021195,,,,,,
6.312408,0.855863,,,,,,
6.312874,0.855863,,,,,,
6.313339,0.400656,,,,,,
6.313805,0.124712,,,,,,
6.314270,-0.168521,,,,,,
6.314736,-0.369772,,,,,,
6.315201,-0.636652,,,,,,
6.315667,-0.958755,,,,,,
6.316132,-1.216403,,,,,,
6.316598,-1.530114,,,,,,
6.317064,-1.803037,,,,,,
6.317529,-2.023758,,,,,,
6.317995,-2.193622,,,,,,
6.318460,-2.202686,,,,,,
6.318926,-2.061357,,,,,,
6.319391,-1.770138,,,,,,
6.319857,-1.371664,,,,,,
6.320322,-1.075410,,,,,,
6.320788,-0.833036,,,,,,
6.321253,-0.462257,,,,,,
6.321719,-0.147539,,,,,,
6.322184,0.034409,,,,,,
6.322650,0.233814,,,,,,
6.323115,0.326970,,,,,,
6.323581,0.331502,,,,,,
6.324046,0.250599,,,,,,
6.324512,0.076707,,,,,,
6.324977,-0.111620,,,,,,
6.325443,-0.313375,,,,,,
6.325908,-0.541985,,,,,,
6.326374,-0.693721,,,,,,
6.326839,-0.852506,,,,,,
6.327305,-1.092027,,,,,,
6.327770,-1.265751,,,,,,
6.328236,-1.456092,,,,,,
6.328701,-1.641062,,,,,,
6.329167,-1.783398,,,,,,
6.329632,-1.887129,,,,,,
6.330098,-1.849866,,,,,,
6.330564,-1.669596,,,,,,
6.331029,-1.352361,,,,,,
6.331495,-0.913268,,,,,,
6.331960,-0.517983,,,,,,
6.332426,-0.238514,,,,,,
6.332891,0.140154,,,,,,
6.333357,0.518486,,,,,,
6.333822,0.753140,,,,,,
6.334288,0.986282,,,,,,
6.334753,1.162692,,,,,,
6.335219,1.229664,,,,,,
6.335684,1.229664,,,,,,
6.336150,1.113008,,,,,,
6.336615,0.989303,,,,,,
6.337081,0.854520,,,,,,
6.337546,0.702785,,,,,,
6.338012,0.616175,,,,,,
6.338477,0.552392,,,,,,
6.338943,0.378836,,,,,,
6.339408,0.246906,,,,,,
6.339874,0.129747,,,,,,
6.340339,-0.033738,,,,,,
6.340805,-0.135790,,,,,,
6.341270,-0.206622,,,,,,
6.341736,-0.122530,,,,,,
6.342201,0.096849,,,,,,
6.342667,0.438926,,,,,,
6.343132,0.889769,,,,,,
6.343598,1.297978,,,,,,
6.344063,1.548074,,,,,,
6.344529,1.863294,,,,,,
6.344995,2.199664,,,,,,
6.345460,2.372549,,,,,,
6.345926,2.520256,,,,,,
6.346391,2.617609,,,,,,
6.346857,2.583032,,,,,,
6.347322,2.473762,,,,,,
6.347788,2.255390,,,,,,
6.348253,1.996567,,,,,,
6.348719,1.736736,,,,,,
6.349184,1.436622,,,,,,
6.349650,1.186862,,,,,,
6.350115,0.963958,,,,,,
6.350581,0.654948,,,,,,
6.351046,0.369100,,,,,,
6.351512,0.113634,,,,,,
6.351977,-0.180438,,,,,,
6.352443,-0.396963,,,,,,
6.352908,-0.608453,,,,,,
6.353374,-0.693721,,,,,,
6.353839,-0.630945,,,,,,
6.354305,-0.419120,,,,,,
6.354770,-0.067979,,,,,,
6.355236,0.306661,,,,,,
6.355701,0.534264,,,,,,
6.356167,0.781003,,,,,,
6.356632,1.102098,,,,,,
6.357098,1.267430,,,,,,
6.357563,1.386603,,,,,,
6.358029,1.452064,,,,,,
6.358495,1.399695,,,,,,
6.358960,1.266590,,,,,,
6.359426,1.008270,,,,,,
6.359891,0.705470,,,,,,
6.360357,0.410224,,,,,,
6.360822,0.061265,,,,,,
6.361288,-0.248753,,,,,,
6.361753,-0.504723,,,,,,
6.362219,-0.848310,,,,,,
6.362684,-1.196094,,,,,,
6.363150,-1.494530,,,,,,
6.363615,-1.853223,,,,,,
6.364081,-2.174487,,,,,,
6.364546,-2.460502,,,,,,
6.365012,-2.632380,,,,,,
6.365477,-2.621805,,,,,,
6.365943,-2.487190,,,,,,
6.366408,-2.181033,,,,,,
6.366874,-2.181033,,,,,,
6.367339,-1.539345,,,,,,
6.367805,-1.293278,,,,,,
6.368270,-0.913939,,,,,,
6.368736,-0.668879,,,,,,
6.369201,-0.479713,,,,,,
6.369667,-0.305486,,,,,,
6.370132,-0.231128,,,,,,
6.370598,-0.222065,,,,,,
6.371063,-0.336873,,,,,,
6.371529,-0.503716,,,,,,
6.371995,-0.673579,,,,,,
6.372460,-0.880705,,,,,,
6.372926,-1.085145,,,,,,
6.373391,-1.212375,,,,,,
6.373857,-1.439643,,,,,,
6.374322,-1.689067,,,,,,
6.374788,-1.883772,,,,,,
6.375253,-2.134874,,,,,,
6.375719,-2.364324,,,,,,
6.376184,-2.553491,,,,,,
6.376650,-2.660914,,,,,,
6.377115,-2.581689,,,,,,
6.377581,-2.370871,,,,,,
6.378046,-1.968872,,,,,,
6.378512,-1.455756,,,,,,
6.378977,-1.035462,,,,,,
6.379443,-0.660822,,,,,,
6.379908,-0.156435,,,,,,
6.380374,0.265034,,,,,,
6.380839,0.588647,,,,,,
6.381305,0.903197,,,,,,
6.381770,1.083467,,,,,,
6.382236,1.198276,,,,,,
6.382701,1.198779,,,,,,
6.383167,1.102770,,,,,,
6.383632,0.999542,,,,,,
6.384098,0.889265,,,,,,
6.384563,0.738369,,,,,,
6.385029,0.660151,,,,,,
6.385494,0.506401,,,,,,
6.385960,0.273762,,,,,,
6.386426,0.102556,,,,,,
6.386891,-0.107927,,,,,,
6.387357,-0.329992,,,,,,
6.387822,-0.536278,,,,,,
6.388288,-0.692546,,,,,,
6.388753,-0.645716,,,,,,
6.389219,-0.478202,,,,,,
6.389684,-0.478202,,,,,,
6.390150,0.160296,,,,,,
6.390615,0.459403,,,,,,
6.391081,0.647562,,,,,,
6.391546,0.938445,,,,,,
6.392012,1.201633,,,,,,
6.392477,1.327184,,,,,,
6.392943,1.485969,,,,,,
6.393408,1.564691,,,,,,
6.393874,1.578286,,,,,,
6.394339,1.525246,,,,,,
6.394805,1.377874,,,,,,
6.395270,1.237217,,,,,,
6.395736,1.063325,,,,,,
6.396201,0.879362,,,,,,
6.396667,0.824308,,,,,,
6.397132,0.777310,,,,,,
6.397598,0.641688,,,,,,
6.398063,0.641688,,,,,,
6.398529,0.569848,,,,,,
6.398994,0.498009,,,,,,
6.399460,0.469306,,,,,,
6.399926,0.467796,,,,,,
6.400391,0.599725,,,,,,
6.400857,0.861234,,,,,,
6.401322,1.222950,,,,,,
6.401788,1.707698,,,,,,
6.402253,2.150149,,,,,,
6.402719,2.453452,,,,,,
6.403184,2.819699,,,,,,
6.403650,3.164126,,,,,,
6.404115,3.341711,,,,,,
6.404581,3.491096,,,,,,
6.405046,3.542794,,,,,,
6.405512,3.446784,,,,,,
6.405977,3.294377,,,,,,
6.406443,3.017090,,,,,,
6.406908,2.691463,,,,,,
6.407374,2.352071,,,,,,
6.407839,1.982132,,,,,,
6.408305,1.672282,,,,,,
6.408770,1.398352,,,,,,
6.409236,1.008942,,,,,,
6.409701,0.671229,,,,,,
6.410167,0.356344,,,,,,
6.410632,0.010575,,,,,,
6.411098,-0.276448,,,,,,
6.411563,-0.560449,,,,,,
6.412029,-0.710506,,,,,,
6.412494,-0.704799,,,,,,
6.412960,-0.573205,,,,,,
6.413426,-0.320256,,,,,,
6.413891,-0.030381,,,,,,
6.414357,0.117662,,,,,,
6.414822,0.299275,,,,,,
6.415288,0.508751,,,,,,
6.415753,0.602747,,,,,,
6.416219,0.660822,,,,,,
6.416684,0.743740,,,,,,
6.417150,0.708827,,,,,,
6.417615,0.634974,,,,,,
6.418081,0.427848,,,,,,
6.418546,0.163989,,,,,,
6.419012,-0.096178,,,,,,
6.419477,-0.418448,,,,,,
6.419943,-0.689693,,,,,,
6.420408,-0.919310,,,,,,
6.420874,-0.919310,,,,,,
6.421339,-1.561501,,,,,,
6.421805,-1.815961,,,,,,
6.422270,-2.133196,,,,,,
6.422736,-2.418540,,,,,,
6.423201,-2.678706,,,,,,
6.423667,-2.800061,,,,,,
6.424132,-2.723354,,,,,,
6.424598,-2.513878,,,,,,
6.425063,-2.193622,,,,,,
6.425529,-1.777356,,,,,,
6.425994,-1.510475,,,,,,
6.426460,-1.271458,,,,,,
6.426925,-0.929046,,,,,,
6.427391,-0.731655,,,,,,
6.427857,-0.581933,,,,,,
6.428322,-0.406699,,,,,,
6.428788,-0.357015,,,,,,
6.429253,-0.394614,,,,,,
6.429719,-0.538964,,,,,,
6.430184,-0.733837,,,,,,
6.430650,-0.931060,,,,,,
6.431115,-1.136675,,,,,,
6.431581,-1.319463,,,,,,
6.432046,-1.514839,,,,,,
6.432512,-1.927749,,,,,,
6.432977,-2.314137,,,,,,
6.433443,-2.409308,,,,,,
6.433908,-2.715801,,,,,,
6.434374,-3.079866,,,,,,
6.434839,-3.279942,,,,,,
6.435305,-3.481697,,,,,,
6.435770,-3.544640,,,,,,
6.436236,-3.380148,,,,,,
6.436701,-3.152544,,,,,,
6.437167,-2.868376,,,,,,
6.437632,-2.641444,,,,,,
6.438098,-2.525124,,,,,,
6.438563,-2.288792,,,,,,
6.439029,-2.140749,,,,,,
6.439494,-2.090059,,,,,,
6.439960,-1.984482,,,,,,
6.440425,-1.950576,,,,,,
6.440891,-1.993545,,,,,,
6.441357,-2.074281,,,,,,
6.441822,-2.188586,,,,,,
6.442288,-2.268986,,,,,,
6.442753,-2.330755,,,,,,
6.443219,-2.383963,,,,,,
6.443684,-2.307591,,,,,,
6.444150,-2.235584,,,,,,
6.444615,-2.206882,,,,,,
