Rel_Time,System_Time,S6_EMG_1
6.594517,18:00:57.315,-3.473640
6.594983,18:00:57.315,-3.672877
6.595448,18:00:57.315,-4.001358
6.595914,18:00:57.316,-4.401678
6.596379,18:00:57.316,-4.676448
6.596845,18:00:57.317,-4.761547
6.597310,18:00:57.317,-4.783871
6.597776,18:00:57.318,-4.850340
6.598241,18:00:57.318,-4.962295
6.598707,18:00:57.319,-5.043870
6.599172,18:00:57.319,-5.037827
6.599638,18:00:57.320,-5.081468
6.600103,18:00:57.320,-5.251667
6.600569,18:00:57.321,-5.383429
6.601034,18:00:57.321,-5.371176
6.601500,18:00:57.322,-5.255863
6.601966,18:00:57.322,-5.071901
6.602431,18:00:57.322,-4.831708
6.602897,18:00:57.323,-4.539986
6.603362,18:00:57.323,-4.213687
6.603828,18:00:57.324,-3.938079
6.604293,18:00:57.324,-3.816724
6.604759,18:00:57.325,-3.823438
6.605224,18:00:57.325,-3.848112
6.605690,18:00:57.326,-3.848951
6.606155,18:00:57.326,-3.894942
6.606621,18:00:57.327,-4.020157
6.607086,18:00:57.327,-4.144701
6.607552,18:00:57.328,-4.188510
6.608017,18:00:57.328,-4.115496
6.608483,18:00:57.329,-3.901991
6.608948,18:00:57.329,-3.547494
6.609414,18:00:57.329,-2.978653
6.609879,18:00:57.330,-2.177005
6.610345,18:00:57.330,-1.402548
6.610810,18:00:57.331,-0.909911
6.611276,18:00:57.331,-0.706477
6.611741,18:00:57.332,-0.728634
6.612207,18:00:57.332,-0.907897
6.612672,18:00:57.333,-1.158663
6.613138,18:00:57.333,-1.451728
6.613603,18:00:57.334,-1.802869
6.614069,18:00:57.334,-2.193957
6.614534,18:00:57.335,-2.591257
6.615000,18:00:57.335,-2.990906
6.615466,18:00:57.336,-3.468605
6.615931,18:00:57.336,-3.995651
6.616397,18:00:57.336,-4.380697
6.616862,18:00:57.337,-4.543175
6.617328,18:00:57.337,-4.623072
6.617793,18:00:57.338,-4.764065
6.618259,18:00:57.338,-4.957092
6.618724,18:00:57.339,-5.096742
6.619190,18:00:57.339,-5.127459
6.619655,18:00:57.340,-5.201144
6.620121,18:00:57.340,-5.366979
6.620586,18:00:57.341,-5.467521
6.621052,18:00:57.341,-5.436469
6.621517,18:00:57.342,-5.297322
6.621983,18:00:57.342,-5.070390
6.622448,18:00:57.342,-4.779171
6.622914,18:00:57.343,-4.465293
6.623379,18:00:57.343,-4.147555
6.623845,18:00:57.344,-3.902327
6.624310,18:00:57.344,-3.782818
6.624776,18:00:57.345,-3.752438
6.625241,18:00:57.345,-3.739513
6.625707,18:00:57.346,-3.716686
6.626172,18:00:57.346,-3.728435
6.626638,18:00:57.347,-3.815045
6.627103,18:00:57.347,-3.919783
6.627569,18:00:57.348,-3.929519
6.628034,18:00:57.348,-3.800778
6.628500,18:00:57.349,-3.546990
6.628966,18:00:57.349,-3.194339
6.629431,18:00:57.349,-2.655207
6.629897,18:00:57.350,-1.850538
6.630362,18:00:57.350,-1.033616
6.630828,18:00:57.351,-0.518486
6.631293,18:00:57.351,-0.356512
6.631759,18:00:57.352,-0.435737
6.632224,18:00:57.352,-0.657633
6.632690,18:00:57.353,-0.964630
6.633155,18:00:57.353,-1.355886
6.633621,18:00:57.354,-1.865980
6.634086,18:00:57.354,-2.447074
6.634552,18:00:57.355,-3.030182
6.635017,18:00:57.355,-3.547997
6.635483,18:00:57.356,-4.021164
6.635948,18:00:57.356,-4.458579
6.636414,18:00:57.356,-4.781353
6.636879,18:00:57.357,-4.952056
6.637345,18:00:57.357,-5.091875
6.637810,18:00:57.358,-5.293294
6.638276,18:00:57.358,-5.489845
6.638741,18:00:57.359,-5.493706
6.639207,18:00:57.359,-5.494209
6.639672,18:00:57.360,-5.494545
6.640138,18:00:57.360,-5.494713
6.640603,18:00:57.361,-5.494545
6.641069,18:00:57.361,-5.494713
6.641534,18:00:57.362,-5.494881
6.642000,18:00:57.362,-5.494713
6.642466,18:00:57.363,-5.116548
6.642931,18:00:57.363,-4.669734
6.643397,18:00:57.363,-4.219394
6.643862,18:00:57.364,-3.853651
6.644328,18:00:57.364,-3.618662
6.644793,18:00:57.365,-3.473136
6.645259,18:00:57.365,-3.311162
6.645724,18:00:57.366,-3.079194
6.646190,18:00:57.366,-2.848234
6.646655,18:00:57.367,-2.667124
6.647121,18:00:57.367,-2.441703
6.647586,18:00:57.368,-2.061021
6.648052,18:00:57.368,-1.507790
6.648517,18:00:57.369,-0.804837
6.648983,18:00:57.369,0.035080
6.649448,18:00:57.369,1.130465
6.649914,18:00:57.370,2.494408
6.650379,18:00:57.370,3.830152
6.650845,18:00:57.371,4.880552
6.651310,18:00:57.371,5.493202
6.651776,18:00:57.372,5.499916
6.652241,18:00:57.372,5.499916
6.652707,18:00:57.373,5.499916
6.653172,18:00:57.373,5.499916
6.653638,18:00:57.374,5.499916
6.654103,18:00:57.374,5.499916
6.654569,18:00:57.375,5.499916
6.655034,18:00:57.375,5.499916
6.655500,18:00:57.376,5.499916
6.655966,18:00:57.376,5.499916
6.656431,18:00:57.376,5.499916
6.656897,18:00:57.377,5.499916
6.657362,18:00:57.377,5.499916
6.657828,18:00:57.378,5.499916
6.658293,18:00:57.378,5.499916
6.658759,18:00:57.379,5.499916
6.659224,18:00:57.379,5.499916
6.659690,18:00:57.380,5.499916
6.660155,18:00:57.380,5.499916
6.660621,18:00:57.381,5.499916
6.661086,18:00:57.381,5.499916
6.661552,18:00:57.382,5.499916
6.662017,18:00:57.382,5.499916
6.662483,18:00:57.383,5.499916
6.662948,18:00:57.383,5.499916
6.663414,18:00:57.383,5.499916
6.663879,18:00:57.384,5.499916
6.664345,18:00:57.384,5.499916
6.664810,18:00:57.385,5.499916
6.665276,18:00:57.385,5.499916
6.665741,18:00:57.386,5.499916
6.666207,18:00:57.386,5.499916
6.666672,18:00:57.387,5.499916
6.667138,18:00:57.387,5.499916
6.667603,18:00:57.388,5.499916
6.668069,18:00:57.388,5.499916
6.668534,18:00:57.389,5.499916
6.669000,18:00:57.389,5.499916
6.669466,18:00:57.390,5.499916
6.669931,18:00:57.390,5.499916
6.670397,18:00:57.390,5.499916
6.670862,18:00:57.391,5.499916
6.671328,18:00:57.391,5.499916
6.671793,18:00:57.392,5.499916
6.672259,18:00:57.392,5.499916
6.672724,18:00:57.393,5.499916
6.673190,18:00:57.393,5.499916
6.673655,18:00:57.394,5.499916
6.674121,18:00:57.394,5.499916
6.674586,18:00:57.395,5.499916
6.675052,18:00:57.395,5.499916
6.675517,18:00:57.396,5.499916
6.675983,18:00:57.396,5.499916
6.676448,18:00:57.396,5.499916
6.676914,18:00:57.397,5.499916
6.677379,18:00:57.397,5.499916
6.677845,18:00:57.398,5.499916
6.678310,18:00:57.398,5.499916
6.678776,18:00:57.399,5.499916
6.679241,18:00:57.399,5.499916
6.679707,18:00:57.400,5.499916
6.680172,18:00:57.400,5.499916
6.680638,18:00:57.401,5.499916
6.681103,18:00:57.401,5.499916
6.681569,18:00:57.402,5.499916
6.682034,18:00:57.402,5.499916
6.682500,18:00:57.403,5.499916
6.682966,18:00:57.403,5.499916
6.683431,18:00:57.403,5.499916
6.683897,18:00:57.404,5.499916
6.684362,18:00:57.404,5.499916
6.684828,18:00:57.405,5.499916
6.685293,18:00:57.405,5.499916
6.685759,18:00:57.406,5.499916
6.686224,18:00:57.406,5.499916
6.686690,18:00:57.407,5.499916
6.687155,18:00:57.407,5.499916
6.687621,18:00:57.408,5.499916
6.688086,18:00:57.408,5.499916
6.688552,18:00:57.409,5.499916
6.689017,18:00:57.409,5.499916
6.689483,18:00:57.410,5.499916
6.689948,18:00:57.410,5.499916
6.690414,18:00:57.410,5.499916
6.690879,18:00:57.411,5.499916
6.691345,18:00:57.411,5.499916
6.691810,18:00:57.412,5.499916
6.692276,18:00:57.412,5.499916
6.692741,18:00:57.413,5.499916
6.693207,18:00:57.413,5.499916
6.693672,18:00:57.414,5.499916
6.694138,18:00:57.414,5.499916
6.694603,18:00:57.415,5.499916
6.695069,18:00:57.415,5.499916
6.695534,18:00:57.416,5.499916
6.696000,18:00:57.416,5.499916
6.696466,18:00:57.417,5.499916
6.696931,18:00:57.417,5.499916
6.697397,18:00:57.417,5.499916
6.697862,18:00:57.418,5.499916
6.698328,18:00:57.418,5.499916
6.698793,18:00:57.419,5.499916
6.699259,18:00:57.419,5.499916
6.699724,18:00:57.420,-0.069322
6.700190,18:00:57.420,-3.215152
6.700655,18:00:57.421,-3.656260
6.701121,18:00:57.421,-3.656260
6.701586,18:00:57.422,-5.074754
6.702052,18:00:57.422,-5.489677
6.702517,18:00:57.423,-5.493370
6.702983,18:00:57.423,-5.493706
6.703448,18:00:57.423,-5.494041
6.703914,18:00:57.424,-5.494209
6.704379,18:00:57.424,-5.494377
6.704845,18:00:57.425,-5.494713
6.705310,18:00:57.425,-5.494713
6.705776,18:00:57.426,-5.494881
6.706241,18:00:57.426,-5.494881
6.706707,18:00:57.427,-5.494713
6.707172,18:00:57.427,-5.494713
6.707638,18:00:57.428,-5.494881
6.708103,18:00:57.428,-5.495048
6.708569,18:00:57.429,-5.494881
6.709034,18:00:57.429,-5.495048
6.709500,18:00:57.430,-5.495048
6.709966,18:00:57.430,-5.495048
6.710431,18:00:57.430,-5.495048
6.710897,18:00:57.431,-5.495048
6.711362,18:00:57.431,-5.495048
6.711828,18:00:57.432,-5.495048
6.712293,18:00:57.432,-5.494881
6.712759,18:00:57.433,-5.495048
6.713224,18:00:57.433,-5.495216
6.713690,18:00:57.434,-5.495048
6.714155,18:00:57.434,-5.495048
6.714621,18:00:57.435,-5.495048
6.715086,18:00:57.435,-5.495216
6.715552,18:00:57.436,-5.495216
6.716017,18:00:57.436,-5.495048
6.716483,18:00:57.437,-5.495048
6.716948,18:00:57.437,-5.495216
6.717414,18:00:57.437,-5.495216
6.717879,18:00:57.438,-5.495048
6.718345,18:00:57.438,-5.495048
6.718810,18:00:57.439,-5.495216
6.719276,18:00:57.439,-5.495048
6.719741,18:00:57.440,-5.495048
6.720207,18:00:57.440,-5.495216
6.720672,18:00:57.441,-5.495048
6.721138,18:00:57.441,-5.495048
6.721603,18:00:57.442,-5.495048
6.722069,18:00:57.442,-5.495384
6.722534,18:00:57.443,-5.495216
6.723000,18:00:57.443,-5.495216
6.723466,18:00:57.444,-5.495216
6.723931,18:00:57.444,-5.495216
6.724397,18:00:57.444,-5.494881
6.724862,18:00:57.445,-5.494881
6.725328,18:00:57.445,-5.495048
6.725793,18:00:57.446,-5.495216
6.726259,18:00:57.446,-5.495216
6.726724,18:00:57.447,-5.494881
6.727190,18:00:57.447,-4.874678
6.727655,18:00:57.448,-4.114824
6.728121,18:00:57.448,-3.270878
6.728586,18:00:57.449,-2.418708
6.729052,18:00:57.449,-1.556466
6.729517,18:00:57.450,-0.545678
6.729983,18:00:57.450,0.555413
6.730448,18:00:57.450,1.472541
6.730914,18:00:57.451,2.079149
6.731379,18:00:57.451,2.399741
6.731845,18:00:57.452,2.471916
6.732310,18:00:57.452,2.405447
6.732776,18:00:57.453,2.329244
6.733241,18:00:57.453,2.223499
6.733707,18:00:57.454,2.018387
6.734172,18:00:57.454,1.713909
6.734638,18:00:57.455,1.390967
6.735103,18:00:57.455,1.072221
6.735569,18:00:57.456,0.708827
6.736034,18:00:57.456,0.301961
6.736500,18:00:57.457,-0.040116
6.736966,18:00:57.457,-0.270069
6.737431,18:00:57.457,-0.478370
6.737897,18:00:57.458,-0.723934
6.738362,18:00:57.458,-0.991821
6.738828,18:00:57.459,-1.215061
6.739293,18:00:57.459,-1.431586
6.739759,18:00:57.460,-1.718944
6.740224,18:00:57.460,-1.999924
6.740690,18:00:57.461,-2.200000
6.741155,18:00:57.461,-2.331258
6.741621,18:00:57.462,-2.397223
6.742086,18:00:57.462,-2.363821
6.742552,18:00:57.463,-2.304067
6.743017,18:00:57.463,-2.251362
6.743483,18:00:57.464,-2.218463
6.743948,18:00:57.464,-2.278889
6.744414,18:00:57.464,-2.463523
6.744879,18:00:57.465,-2.732082
6.745345,18:00:57.465,-3.027832
6.745810,18:00:57.466,-3.301595
6.746276,18:00:57.466,-3.548836
6.746741,18:00:57.467,-3.792386
6.747207,18:00:57.467,-4.015290
6.747672,18:00:57.468,-4.211170
6.748138,18:00:57.468,-4.377844
6.748603,18:00:57.469,-4.492485
6.749069,18:00:57.469,-4.401175
6.749534,18:00:57.470,-3.964431
6.750000,18:00:57.470,-3.366049
6.750466,18:00:57.471,-2.979156
6.750931,18:00:57.471,-2.965393
6.751397,18:00:57.471,-3.228244
6.751862,18:00:57.472,-3.659785
6.752328,18:00:57.472,-4.197910
6.752793,18:00:57.473,-4.828855
6.753259,18:00:57.473,-5.473899
6.753724,18:00:57.474,-5.493034
6.754190,18:00:57.474,-5.493874
6.754655,18:00:57.475,-5.494713
6.755121,18:00:57.475,-5.494545
6.755586,18:00:57.476,-5.494881
6.756052,18:00:57.476,-5.494881
6.756517,18:00:57.477,-5.495048
6.756983,18:00:57.477,-5.494881
6.757448,18:00:57.477,-5.494713
6.757914,18:00:57.478,-5.495048
6.758379,18:00:57.478,-5.494881
6.758845,18:00:57.479,-5.494881
6.759310,18:00:57.479,-5.494881
6.759776,18:00:57.480,-5.494881
6.760241,18:00:57.480,-5.494881
6.760707,18:00:57.481,-4.922179
6.761172,18:00:57.481,-3.795911
6.761638,18:00:57.482,-2.515892
6.762103,18:00:57.482,-1.106966
6.762569,18:00:57.483,0.363394
6.763034,18:00:57.483,1.834089
6.763500,18:00:57.484,3.282628
6.763966,18:00:57.484,4.652277
6.764431,18:00:57.484,5.493874
6.764897,18:00:57.485,5.499916
6.765362,18:00:57.485,5.499916
6.765828,18:00:57.486,5.499916
6.766293,18:00:57.486,5.499916
6.766759,18:00:57.487,5.499916
6.767224,18:00:57.487,5.499916
6.767690,18:00:57.488,5.499916
6.768155,18:00:57.488,5.499916
6.768621,18:00:57.489,5.499916
6.769086,18:00:57.489,5.499916
6.769552,18:00:57.490,5.499916
6.770017,18:00:57.490,5.499916
6.770483,18:00:57.491,5.499916
6.770948,18:00:57.491,5.499916
6.771414,18:00:57.491,5.499916
6.771879,18:00:57.492,5.499916
6.772345,18:00:57.492,5.499916
6.772810,18:00:57.493,5.499916
6.773276,18:00:57.493,5.499916
6.773741,18:00:57.494,5.499916
6.774207,18:00:57.494,5.499916
6.774672,18:00:57.495,5.499916
6.775138,18:00:57.495,5.499916
6.775603,18:00:57.496,5.499916
6.776069,18:00:57.496,5.499916
6.776534,18:00:57.497,5.499916
6.777000,18:00:57.497,5.499916
6.777466,18:00:57.498,5.499916
6.777931,18:00:57.498,5.499916
6.778397,18:00:57.498,5.499916
6.778862,18:00:57.499,5.499916
6.779328,18:00:57.499,5.499916
6.779793,18:00:57.500,5.499916
6.780259,18:00:57.500,5.499916
6.780724,18:00:57.501,5.499916
6.781190,18:00:57.501,5.499916
6.781655,18:00:57.502,5.499916
6.782121,18:00:57.502,5.499916
6.782586,18:00:57.503,5.499916
6.783052,18:00:57.503,5.499916
6.783517,18:00:57.504,5.499916
6.783983,18:00:57.504,5.499916
6.784448,18:00:57.504,5.499916
6.784914,18:00:57.505,5.499916
6.785379,18:00:57.505,5.499916
6.785845,18:00:57.506,5.499916
6.786310,18:00:57.506,5.499916
6.786776,18:00:57.507,5.499916
6.787241,18:00:57.507,5.499916
6.787707,18:00:57.508,5.499916
6.788172,18:00:57.508,5.499916
6.788638,18:00:57.509,5.499916
6.789103,18:00:57.509,5.499916
6.789569,18:00:57.510,5.499916
6.790034,18:00:57.510,1.631662
6.790500,18:00:57.511,1.839963
6.790966,18:00:57.511,2.445731
6.791431,18:00:57.511,2.022583
6.791897,18:00:57.512,1.078767
6.792362,18:00:57.512,0.174395
6.792828,18:00:57.513,-0.624903
6.793293,18:00:57.513,-1.488151
6.793759,18:00:57.514,-2.504143
6.794224,18:00:57.514,-3.581399
6.794690,18:00:57.515,-4.570031
6.795155,18:00:57.515,-5.433448
6.795621,18:00:57.516,-5.491859
6.796086,18:00:57.516,-5.493538
6.796552,18:00:57.517,-5.494041
6.797017,18:00:57.517,-5.494377
6.797483,18:00:57.518,-5.494377
6.797948,18:00:57.518,-5.494545
6.798414,18:00:57.518,-5.494713
6.798879,18:00:57.519,-5.494713
6.799345,18:00:57.519,-5.494713
6.799810,18:00:57.520,-5.494713
6.800276,18:00:57.520,-5.494713
6.800741,18:00:57.521,-5.494713
6.801207,18:00:57.521,-5.494713
6.801672,18:00:57.522,-5.494881
6.802138,18:00:57.522,-5.495048
6.802603,18:00:57.523,-5.494713
6.803069,18:00:57.523,-5.495048
6.803534,18:00:57.524,-5.495048
6.804000,18:00:57.524,-5.495048
6.804466,18:00:57.525,-5.494881
6.804931,18:00:57.525,-5.494881
6.805397,18:00:57.525,-5.494881
6.805862,18:00:57.526,-5.494881
6.806328,18:00:57.526,-5.494881
6.806793,18:00:57.527,-5.495048
6.807259,18:00:57.527,-5.495048
6.807724,18:00:57.528,-5.495048
6.808190,18:00:57.528,-5.495048
6.808655,18:00:57.529,-5.196277
6.809121,18:00:57.529,-4.398489
6.809586,18:00:57.530,-4.398489
6.810052,18:00:57.530,-2.317830
6.810517,18:00:57.531,-1.554452
6.810983,18:00:57.531,-1.134493
6.811448,18:00:57.531,-0.973358
6.811914,18:00:57.532,-0.973358
6.812379,18:00:57.532,-1.164538
6.812845,18:00:57.533,-1.384588
6.813310,18:00:57.533,-1.717098
6.813776,18:00:57.534,-2.183886
6.814241,18:00:57.534,-2.183886
6.814707,18:00:57.535,-3.180072
6.815172,18:00:57.535,-3.602213
6.815638,18:00:57.536,-4.072862
6.816103,18:00:57.536,-4.572717
6.816569,18:00:57.537,-4.572717
6.817034,18:00:57.537,-5.181674
6.817500,18:00:57.538,-5.370672
6.817966,18:00:57.538,-5.492531
6.818431,18:00:57.538,-5.494209
6.818897,18:00:57.539,-5.494545
6.819362,18:00:57.539,-5.494545
6.819828,18:00:57.540,-5.494545
6.820293,18:00:57.540,-5.494881
6.820759,18:00:57.541,-5.494881
6.821224,18:00:57.541,-5.494713
6.821690,18:00:57.542,-5.494713
6.822155,18:00:57.542,-5.252506
6.822621,18:00:57.543,-4.872999
6.823086,18:00:57.543,-4.503731
6.823552,18:00:57.544,-4.128588
6.824017,18:00:57.544,-3.796414
6.824483,18:00:57.545,-3.571832
6.824948,18:00:57.545,-3.451316
6.825414,18:00:57.545,-3.337514
6.825879,18:00:57.546,-3.116960
6.826345,18:00:57.546,-2.858640
6.826810,18:00:57.547,-2.632883
6.827276,18:00:57.547,-2.318502
6.827741,18:00:57.548,-1.830732
6.828207,18:00:57.548,-1.267094
6.828672,18:00:57.549,-0.681804
6.829138,18:00:57.549,0.041962
6.829603,18:00:57.550,0.926696
6.830069,18:00:57.550,1.751507
6.830534,18:00:57.551,2.300710
6.831000,18:00:57.551,2.509514
6.831466,18:00:57.552,2.443381
6.831931,18:00:57.552,2.165423
6.832397,18:00:57.552,1.817975
6.832862,18:00:57.553,1.427558
6.833328,18:00:57.553,0.861570
6.833793,18:00:57.554,0.091142
6.834259,18:00:57.554,-0.717891
6.834724,18:00:57.555,-1.413291
6.835190,18:00:57.555,-1.999756
6.835655,18:00:57.556,-2.616938
6.836121,18:00:57.556,-3.241001
6.836586,18:00:57.557,-3.725078
6.837052,18:00:57.557,-4.071519
6.837517,18:00:57.558,-4.378347
6.837983,18:00:57.558,-4.684169
6.838448,18:00:57.558,-4.951217
6.838914,18:00:57.559,-5.169085
6.839379,18:00:57.559,-5.380575
6.839845,18:00:57.560,-5.492363
6.840310,18:00:57.560,-5.493874
6.840776,18:00:57.561,-5.494377
6.841241,18:00:57.561,-5.494545
6.841707,18:00:57.562,-5.494713
6.842172,18:00:57.562,-5.278187
6.842638,18:00:57.563,-5.018692
6.843103,18:00:57.563,-4.760372
6.843569,18:00:57.564,-4.462776
6.844034,18:00:57.564,-4.171557
6.844500,18:00:57.565,-3.966278
6.844966,18:00:57.565,-3.853986
6.845431,18:00:57.565,-3.742367
6.845897,18:00:57.566,-3.528023
6.846362,18:00:57.566,-3.254429
6.846828,18:00:57.567,-2.947265
6.847293,18:00:57.567,-2.567590
6.847759,18:00:57.568,-2.051453
6.848224,18:00:57.568,-1.404898
6.848690,18:00:57.569,-0.628931
6.849155,18:00:57.569,0.364233
6.849621,18:00:57.570,1.581476
6.850086,18:00:57.570,2.762631
6.850552,18:00:57.571,3.618494
6.851017,18:00:57.571,4.078904
6.851483,18:00:57.572,4.261860
6.851948,18:00:57.572,4.269917
6.852414,18:00:57.572,4.198749
6.852879,18:00:57.573,4.015793
6.853345,18:00:57.573,3.577707
6.853810,18:00:57.574,2.913695
6.854276,18:00:57.574,2.238270
6.854741,18:00:57.575,1.701823
6.855207,18:00:57.575,1.268101
6.855672,18:00:57.576,0.794095
6.856138,18:00:57.576,0.312032
6.856603,18:00:57.577,-0.039780
6.857069,18:00:57.577,-0.263691
6.857534,18:00:57.578,-0.460746
6.858000,18:00:57.578,-0.651423
6.858466,18:00:57.579,-0.797284
6.858931,18:00:57.579,-0.912932
6.859397,18:00:57.579,-1.022705
6.859862,18:00:57.580,-1.130800
6.860328,18:00:57.580,-1.177798
6.860793,18:00:57.581,-1.107973
6.861259,18:00:57.581,-0.897322
6.861724,18:00:57.582,-0.541650
6.862190,18:00:57.582,-0.109606
6.862655,18:00:57.583,0.303136
6.863121,18:00:57.583,0.690028
6.863586,18:00:57.584,1.094209
6.864052,18:00:57.584,1.468849
6.864517,18:00:57.585,1.773327
6.864983,18:00:57.585,2.030137
6.865448,18:00:57.585,2.337636
6.865914,18:00:57.586,2.955993
6.866379,18:00:57.586,4.063127
6.866845,18:00:57.587,5.376379
6.867310,18:00:57.587,5.499916
6.867776,18:00:57.588,5.499916
6.868241,18:00:57.588,5.499916
6.868707,18:00:57.589,5.499916
6.869172,18:00:57.589,5.499916
6.869638,18:00:57.590,5.499916
6.870103,18:00:57.590,5.499916
6.870569,18:00:57.591,5.499916
6.871034,18:00:57.591,5.499916
6.871500,18:00:57.592,5.499916
6.871966,18:00:57.592,5.499916
6.872431,18:00:57.592,5.499916
6.872897,18:00:57.593,5.499916
6.873362,18:00:57.593,5.499916
6.873828,18:00:57.594,5.499916
6.874293,18:00:57.594,5.499916
6.874759,18:00:57.595,5.499916
6.875224,18:00:57.595,4.452369
6.875690,18:00:57.596,3.016922
6.876155,18:00:57.596,3.616648
6.876621,18:00:57.597,3.804974
6.877086,18:00:57.597,3.456855
6.877552,18:00:57.598,3.028504
6.878017,18:00:57.598,2.713619
6.878483,18:00:57.599,2.477958
6.878948,18:00:57.599,2.259754
6.879414,18:00:57.599,2.048936
6.879879,18:00:57.600,1.885786
6.880345,18:00:57.600,1.806897
6.880810,18:00:57.601,1.819150
6.881276,18:00:57.601,1.911635
6.881741,18:00:57.602,2.080995
6.882207,18:00:57.602,2.280568
6.882672,18:00:57.603,2.449088
6.883138,18:00:57.603,2.597467
6.883603,18:00:57.604,2.749874
6.884069,18:00:57.604,2.869383
6.884534,18:00:57.605,2.908659
6.885000,18:00:57.605,2.864347
6.885466,18:00:57.606,2.832456
6.885931,18:00:57.606,2.885496
6.886397,18:00:57.606,2.971435
6.886862,18:00:57.607,3.050492
6.887328,18:00:57.607,3.191318
6.887793,18:00:57.608,3.426642
6.888259,18:00:57.608,3.731456
6.888724,18:00:57.609,4.151751
6.889190,18:00:57.609,5.129976
6.889655,18:00:57.610,5.499916
6.890121,18:00:57.610,5.499916
6.890586,18:00:57.611,5.499916
6.891052,18:00:57.611,5.499916
6.891517,18:00:57.612,5.499916
6.891983,18:00:57.612,5.499916
6.892448,18:00:57.612,5.499916
6.892914,18:00:57.613,5.499916
6.893379,18:00:57.613,5.499916
6.893845,18:00:57.614,5.499916
6.894310,18:00:57.614,2.430289
6.894776,18:00:57.615,1.300832
6.895241,18:00:57.615,2.005966
6.895707,18:00:57.616,2.054643
6.896172,18:00:57.616,1.475395
6.896638,18:00:57.617,0.918975
6.897103,18:00:57.617,0.506737
6.897569,18:00:57.618,0.170367
6.898034,18:00:57.618,-0.095003
6.898500,18:00:57.619,-0.324453
6.898966,18:00:57.619,-0.550713
6.899431,18:00:57.619,-0.775631
6.899897,18:00:57.620,-0.982422
6.900362,18:00:57.620,-1.121065
6.900828,18:00:57.621,-1.103944
6.901293,18:00:57.621,-0.952880
6.901759,18:00:57.622,-0.704463
6.902224,18:00:57.622,-0.440269
6.902690,18:00:57.623,-0.262684
6.903155,18:00:57.623,-0.147372
6.903621,18:00:57.624,-0.034577
6.904086,18:00:57.624,0.048173
6.904552,18:00:57.625,0.018967
6.905017,18:00:57.625,-0.137804
6.905483,18:00:57.626,-0.289876
6.905948,18:00:57.626,-0.314717
6.906414,18:00:57.626,-0.286183
6.906879,18:00:57.627,-0.287526
6.907345,18:00:57.627,-0.266712
6.907810,18:00:57.628,-0.120684
6.908276,18:00:57.628,0.103227
6.908741,18:00:57.629,0.414084
6.909207,18:00:57.629,0.897826
6.909672,18:00:57.630,1.518532
6.910138,18:00:57.630,2.075120
6.910603,18:00:57.631,2.360464
6.911069,18:00:57.631,2.328237
6.911534,18:00:57.632,2.062028
6.912000,18:00:57.632,1.680003
6.912466,18:00:57.633,1.249973
6.912931,18:00:57.633,0.682811
6.913397,18:00:57.633,-0.126726
6.913862,18:00:57.634,-1.088838
6.914328,18:00:57.634,-1.977432
6.914793,18:00:57.635,-2.700862
6.915259,18:00:57.635,-3.364370
6.915724,18:00:57.636,-4.130770
6.916190,18:00:57.636,-4.898680
6.916655,18:00:57.637,-5.463661
6.917121,18:00:57.637,-5.492531
6.917586,18:00:57.638,-5.493706
6.918052,18:00:57.638,-5.494041
6.918517,18:00:57.639,-5.494209
6.918983,18:00:57.639,-5.494545
6.919448,18:00:57.639,-5.494713
6.919914,18:00:57.640,-5.494545
6.920379,18:00:57.640,-5.494881
6.920845,18:00:57.641,-5.494881
6.921310,18:00:57.641,-5.495048
6.921776,18:00:57.642,-5.494881
6.922241,18:00:57.642,-5.494881
6.922707,18:00:57.643,-5.494881
6.923172,18:00:57.643,-5.494881
6.923638,18:00:57.644,-5.494713
6.924103,18:00:57.644,-5.495048
6.924569,18:00:57.645,-5.373861
6.925034,18:00:57.645,-5.373861
6.925500,18:00:57.646,-4.840940
6.925966,18:00:57.646,-4.430381
6.926431,18:00:57.646,-4.004044
6.926897,18:00:57.647,-3.568475
6.927362,18:00:57.647,-3.568475
6.927828,18:00:57.648,-2.416861
6.928293,18:00:57.648,-1.724315
6.928759,18:00:57.649,-0.942473
6.929224,18:00:57.649,-0.033066
6.929690,18:00:57.650,-0.033066
6.930155,18:00:57.650,1.793469
6.930621,18:00:57.651,2.334279
6.931086,18:00:57.651,2.536370
6.931552,18:00:57.652,2.477790
6.932017,18:00:57.652,2.477790
6.932483,18:00:57.653,2.017380
6.932948,18:00:57.653,1.625284
6.933414,18:00:57.653,0.959258
6.933879,18:00:57.654,0.132097
6.934345,18:00:57.654,0.132097
6.934810,18:00:57.655,-1.261219
6.935276,18:00:57.655,-1.843153
6.935741,18:00:57.656,-2.551812
6.936207,18:00:57.656,-3.313848
6.936672,18:00:57.657,-3.952010
6.937138,18:00:57.657,-4.486107
6.937603,18:00:57.658,-5.041855
6.938069,18:00:57.658,-5.485313
6.938534,18:00:57.659,-5.493034
6.939000,18:00:57.659,-5.493874
6.939466,18:00:57.660,-5.494209
6.939931,18:00:57.660,-5.494545
6.940397,18:00:57.660,-5.494545
6.940862,18:00:57.661,-5.494713
6.941328,18:00:57.661,-5.494713
6.941793,18:00:57.662,-5.494713
6.942259,18:00:57.662,-5.494881
6.942724,18:00:57.663,-5.494881
6.943190,18:00:57.663,-5.494881
6.943655,18:00:57.664,-5.494881
6.944121,18:00:57.664,-5.494881
