Frame,Timestamp,System_Time,J0_Valid,J0_X,J0_Y,J0_Z,J0_Dist,J1_Valid,J1_X,J1_Y,J1_Z,J1_Dist,J2_Valid,J2_X,J2_Y,J2_Z,J2_Dist,J3_Valid,J3_X,J3_Y,J3_Z,J3_Dist,J4_Valid,J4_X,J4_Y,J4_Z,J4_Dist,J5_Valid,J5_X,J5_Y,J5_Z,J5_Dist,J6_Valid,J6_X,J6_Y,J6_Z,J6_Dist,J7_Valid,J7_X,J7_Y,J7_Z,J7_Dist,J8_Valid,J8_X,J8_Y,J8_Z,J8_Dist,J9_Valid,J9_X,J9_Y,J9_Z,J9_Dist,J10_Valid,J10_X,J10_Y,J10_Z,J10_Dist,J11_Valid,J11_X,J11_Y,J11_Z,J11_Dist,J12_Valid,J12_X,J12_Y,J12_Z,J12_Dist,J13_Valid,J13_X,J13_Y,J13_Z,J13_Dist,J14_Valid,J14_X,J14_Y,J14_Z,J14_Dist,J15_Valid,J15_X,J15_Y,J15_Z,J15_Dist,J16_Valid,J16_X,J16_Y,J16_Z,J16_Dist,J17_Valid,J17_X,J17_Y,J17_Z,J17_Dist,J18_Valid,J18_X,J18_Y,J18_Z,J18_Dist,J19_Valid,J19_X,J19_Y,J19_Z,J19_Dist,J20_Valid,J20_X,J20_Y,J20_Z,J20_Dist,J21_Valid,J21_X,J21_Y,J21_Z,J21_Dist,J22_Valid,J22_X,J22_Y,J22_Z,J22_Dist,J23_Valid,J23_X,J23_Y,J23_Z,J23_Dist,J24_Valid,J24_X,J24_Y,J24_Z,J24_Dist
577,1600973703,17:55:36.087,True,-0.17371848225593567,-0.14148923754692078,0.3322943449020386,0.40077030658721924,True,-0.19789157807826996,-0.09957768023014069,0.3271956741809845,0.3951376974582672,True,-0.21452537178993225,-0.07194821536540985,0.32149189710617065,0.3931344747543335,True,-0.20005875825881958,-0.04217280447483063,0.32942235469818115,0.387712687253952,True,-0.1772223562002182,-0.038542937487363815,0.3383907973766327,0.38392922282218933,True,-0.19164608418941498,-0.1030939593911171,0.33751994371414185,0.4015921950340271,True,-0.20292381942272186,-0.054291341453790665,0.3711690902709961,0.42648810148239136,True,-0.18548059463500977,-0.02238321490585804,0.35945531725883484,0.40510764718055725,True,-0.18176627159118652,-0.037855152040719986,0.3408498466014862,0.3881373703479767,True,-0.1909399926662445,-0.058089546859264374,0.3447268605232239,0.3983328342437744,True,-0.1778538078069687,-0.10869745910167694,0.34475839138031006,0.4028715193271637,True,-0.18589073419570923,-0.061163559556007385,0.38417696952819824,0.43114760518074036,True,-0.16771897673606873,-0.026018839329481125,0.36672911047935486,0.40410006046295166,True,-0.16549798846244812,-0.0443011149764061,0.3459698557853699,0.3860664367675781,True,-0.1782122701406479,-0.0654650628566742,0.3508940637111664,0.3989635407924652,True,-0.16197450459003448,-0.11228583753108978,0.35468024015426636,0.40576091408729553,True,-0.16623230278491974,-0.06813623011112213,0.38612890243530273,0.42587703466415405,True,-0.15097340941429138,-0.043558187782764435,0.35955604910850525,0.392391175031662,True,-0.1557144820690155,-0.06549785286188126,0.34497201442718506,0.38411280512809753,True,-0.167671799659729,-0.08178087323904037,0.35893726348876953,0.40452179312705994,True,-0.15322500467300415,-0.11242367327213287,0.35553231835365295,0.4031379520893097,True,-0.146013081073761,-0.07622097432613373,0.3829535245895386,0.41687270998954773,True,-0.13884539902210236,-0.054439201951026917,0.3621741533279419,0.3916781544685364,True,-0.14531053602695465,-0.06995436549186707,0.3505082428455353,0.38582998514175415,True,-0.1552722305059433,-0.0850595235824585,0.363228440284729,0.40407854318618774
577,1600973703,17:55:36.087,True,0.28344592452049255,-0.28473302721977234,0.07607659697532654,0.408903568983078,True,0.2922244071960449,-0.23771244287490845,0.08780232071876526,0.3867965340614319,True,0.3017721474170685,-0.20734168589115143,0.09548787772655487,0.37838461995124817,True,0.3103868365287781,-0.1859281063079834,0.12050766497850418,0.38135460019111633,True,0.31217408180236816,-0.17715983092784882,0.143638476729393,0.3866138458251953,True,0.2979815900325775,-0.2477460503578186,0.09262290596961975,0.398434579372406,True,0.3341781497001648,-0.2173495590686798,0.12949377298355103,0.4191473424434662,True,0.3199036717414856,-0.19748084247112274,0.1588379293680191,0.4081256091594696,True,0.2971142530441284,-0.19084322452545166,0.16483166813850403,0.38970181345939636,True,0.2751006484031677,-0.18738572299480438,0.16830527782440186,0.3729885220527649,True,0.29680341482162476,-0.26227450370788574,0.10058251023292542,0.4086526930332184,True,0.335651159286499,-0.23651321232318878,0.1412045955657959,0.4342106878757477,True,0.3110394775867462,-0.21358832716941833,0.1683799922466278,0.41317954659461975,True,0.2839425802230835,-0.21006576716899872,0.16353504359722137,0.38922321796417236,True,0.2634184956550598,-0.2127147763967514,0.14919787645339966,0.36999577283859253,True,0.29658907651901245,-0.2771745026111603,0.11160144209861755,0.421005517244339,True,0.32641977071762085,-0.2530619502067566,0.15013782680034637,0.4394674003124237,True,0.301797479391098,-0.2313036322593689,0.17166322469711304,0.4171946048736572,True,0.2785468101501465,-0.22793833911418915,0.15883368253707886,0.39341118931770325,True,0.26933902502059937,-0.23326054215431213,0.13669702410697937,0.381628155708313,True,0.29254263639450073,-0.2822844386100769,0.11750178039073944,0.42316940426826477,True,0.31255391240119934,-0.2688542902469635,0.15666495263576508,0.4410402178764343,True,0.2942798137664795,-0.2486806958913803,0.1713852435350418,0.42168185114860535,True,0.2784406840801239,-0.24239511787891388,0.16006162762641907,0.40237337350845337,True,0.27583184838294983,-0.24524910748004913,0.13828416168689728,0.39414823055267334
578,1601111792,17:55:36.093,True,-0.1735377311706543,-0.1407165378332138,0.33255210518836975,0.40063369274139404,True,-0.19735822081565857,-0.09861119091510773,0.3273731768131256,0.394775390625,True,-0.213783860206604,-0.07086019217967987,0.3216552734375,0.3926662802696228,True,-0.1990361511707306,-0.04116717725992203,0.3293732702732086,0.387035995721817,True,-0.17611943185329437,-0.037680234760046005,0.338192343711853,0.38316041231155396,True,-0.1910916566848755,-0.10213491320610046,0.33768197894096375,0.4012189507484436,True,-0.20175600051879883,-0.05307113006711006,0.37114882469177246,0.42576220631599426,True,-0.18393072485923767,-0.021636463701725006,0.3587501049041748,0.40373295545578003,True,-0.1809455305337906,-0.03788384050130844,0.34068211913108826,0.38760906457901,True,-0.19036924839019775,-0.057918328791856766,0.34497547149658203,0.3982499837875366,True,-0.1773119419813156,-0.10782662779092789,0.344875693321228,0.40249887108802795,True,-0.18471534550189972,-0.0600314736366272,0.3840998411178589,0.43041402101516724,True,-0.16572433710098267,-0.027062956243753433,0.36355212330818176,0.40045860409736633,True,-0.16472919285297394,-0.04678259789943695,0.3440515995025635,0.38431212306022644,True,-0.17806002497673035,-0.06706736981868744,0.3507322371006012,0.39901942014694214,True,-0.16141411662101746,-0.1115097850561142,0.3547302186489105,0.40536707639694214,True,-0.16510967910289764,-0.0671699270606041,0.38598182797431946,0.42515289783477783,True,-0.1497260481119156,-0.04132112115621567,0.3607189953327179,0.3927384614944458,True,-0.15411019325256348,-0.06229304522275925,0.3446728587150574,0.382661372423172,True,-0.16613461077213287,-0.07987011969089508,0.3569040298461914,0.40169692039489746,True,-0.1526617556810379,-0.11172159761190414,0.35553646087646484,0.4027325212955475,True,-0.14498057961463928,-0.07545049488544464,0.38273921608924866,0.4161747694015503,True,-0.13785849511623383,-0.05442673712968826,0.3611781895160675,0.39040607213974,True,-0.14446347951889038,-0.0699634999036789,0.3496198058128357,0.3847058117389679,True,-0.15454523265361786,-0.08495768904685974,0.3623768091201782,0.40301239490509033
578,1601111792,17:55:36.093,True,0.28338709473609924,-0.2844436764717102,0.07634590566158295,0.40871158242225647,True,0.2920758128166199,-0.23741227388381958,0.08810696750879288,0.38656914234161377,True,0.30159008502960205,-0.20703795552253723,0.09582017362117767,0.3781570792198181,True,0.3101676106452942,-0.18567828834056854,0.12089869379997253,0.38117825984954834,True,0.31192269921302795,-0.17701184749603271,0.1440703570842743,0.38650384545326233,True,0.29785528779029846,-0.24743866920471191,0.09291540831327438,0.39821720123291016,True,0.33400624990463257,-0.2169971466064453,0.12979073822498322,0.41891953349113464,True,0.3197178840637207,-0.19717641174793243,0.15916049480438232,0.4079584777355194,True,0.29688677191734314,-0.1906213015317917,0.16508617997169495,0.38952749967575073,True,0.2748061418533325,-0.1873418539762497,0.16829702258110046,0.3727456033229828,True,0.2967071533203125,-0.26197466254234314,0.10086628794670105,0.4084603786468506,True,0.33551645278930664,-0.23616452515125275,0.14149069786071777,0.4340099096298218,True,0.31083112955093384,-0.21331292390823364,0.168660968542099,0.4129950702190399,True,0.283709317445755,-0.20970726013183594,0.16402077674865723,0.38906416296958923,True,0.26306307315826416,-0.21225664019584656,0.1498418152332306,0.36973994970321655,True,0.2965230941772461,-0.27688080072402954,0.11187244951725006,0.4208377003669739,True,0.3263171315193176,-0.25273507833480835,0.1504165232181549,0.4392983019351959,True,0.3016551434993744,-0.23103393614292145,0.17195427417755127,0.41706207394599915,True,0.27836406230926514,-0.2276580035686493,0.15920108556747437,0.39326798915863037,True,0.2689290940761566,-0.23286210000514984,0.13713207840919495,0.38125166296958923,True,0.29248717427253723,-0.2820013463497162,0.11777076125144958,0.42301708459854126,True,0.3124813437461853,-0.2685563266277313,0.1569375842809677,0.4409041404724121,True,0.29449784755706787,-0.24840833246707916,0.1720457822084427,0.42194247245788574,True,0.2785516083240509,-0.2420196384191513,0.16093219816684723,0.40257132053375244,True,0.27560436725616455,-0.24469856917858124,0.1391756534576416,0.3939606845378876
579,1601274171,17:55:36.111,True,-0.17405188083648682,-0.13981086015701294,0.33258089423179626,0.4005635678768158,True,-0.19742147624492645,-0.09745705127716064,0.3273410201072693,0.3944936692714691,True,-0.21355870366096497,-0.0695403665304184,0.3216087520122528,0.3922695219516754,True,-0.1985020935535431,-0.03997062146663666,0.32920265197753906,0.3864907920360565,True,-0.1755262166261673,-0.03668147698044777,0.3379436135292053,0.38257139921188354,True,-0.1911683827638626,-0.10102196037769318,0.3376435935497284,0.4009413719177246,True,-0.20121034979820251,-0.0517510250210762,0.3709940016269684,0.4252062439918518,True,-0.182966411113739,-0.020749101415276527,0.35812386870384216,0.40269091725349426,True,-0.18076887726783752,-0.037771813571453094,0.34066709876060486,0.3875024616718292,True,-0.19066140055656433,-0.05738023668527603,0.34579166769981384,0.3990189731121063,True,-0.17743167281150818,-0.10684254765510559,0.3448171019554138,0.4022389352321625,True,-0.18420888483524323,-0.05885674059391022,0.3839174807071686,0.42987170815467834,True,-0.16457095742225647,-0.02778586931526661,0.36114147305488586,0.39784273505210876,True,-0.16474951803684235,-0.0486861988902092,0.342885822057724,0.3835145831108093,True,-0.17863282561302185,-0.0680142194032669,0.3511011302471161,0.3997594714164734,True,-0.16154974699020386,-0.11067111045122147,0.35463669896125793,0.40510937571525574,True,-0.16467617452144623,-0.06620121747255325,0.38576528429985046,0.42463597655296326,True,-0.14906594157218933,-0.04089605435729027,0.3600943088531494,0.3918686807155609,True,-0.15381395816802979,-0.06181807070970535,0.34408679604530334,0.38193708658218384,True,-0.16603901982307434,-0.0793832391500473,0.3561348617076874,0.4008774161338806,True,-0.1527978777885437,-0.1109752357006073,0.35541874170303345,0.4024738073348999,True,-0.14464713633060455,-0.07470861077308655,0.38249051570892334,0.41569599509239197,True,-0.1375798135995865,-0.054800406098365784,0.35987815260887146,0.3891575336456299,True,-0.14440178871154785,-0.07046175748109818,0.3486178517341614,0.3838634788990021,True,-0.15469111502170563,-0.08528487384319305,0.36140909790992737,0.40226781368255615
579,1601274171,17:55:36.111,True,0.2827475070953369,-0.28453966975212097,0.0769985020160675,0.40845778584480286,True,0.29140743613243103,-0.23750583827495575,0.08877650648355484,0.3862752616405487,True,0.3009193539619446,-0.20713475346565247,0.09650512039661407,0.37784984707832336,True,0.30947333574295044,-0.18580947816371918,0.12162096798419952,0.3809075355529785,True,0.31119197607040405,-0.1772264838218689,0.14482639729976654,0.38629570603370667,True,0.2971898913383484,-0.24753086268901825,0.09358400106430054,0.39793384075164795,True,0.33330971002578735,-0.21708016097545624,0.13048097491264343,0.41862207651138306,True,0.31901395320892334,-0.19727453589439392,0.1598573625087738,0.4077272415161133,True,0.29614609479904175,-0.19076837599277496,0.1656944751739502,0.3892938792705536,True,0.2740081548690796,-0.18762809038162231,0.16863924264907837,0.3724566698074341,True,0.2960445284843445,-0.26206907629966736,0.10153156518936157,0.4082048833370209,True,0.3348216414451599,-0.23624874651432037,0.1421787440776825,0.433743953704834,True,0.3100794553756714,-0.21342074871063232,0.16931715607643127,0.4127541482448578,True,0.28294697403907776,-0.2097371518611908,0.16480234265327454,0.38885530829429626,True,0.2622498869895935,-0.21222618222236633,0.15068694949150085,0.3694881796836853,True,0.29586127400398254,-0.2769767642021179,0.11253325641155243,0.420611172914505,True,0.32562440633773804,-0.2528245151042938,0.15109707415103912,0.4390692710876465,True,0.3009384870529175,-0.23113605380058289,0.17262013256549835,0.4168759286403656,True,0.2776126265525818,-0.22771207988262177,0.1599435955286026,0.393069326877594,True,0.2680682837963104,-0.23285448551177979,0.13790714740753174,0.3809202015399933,True,0.2918242812156677,-0.2820999324321747,0.11842859536409378,0.42280861735343933,True,0.3117917478084564,-0.2686525285243988,0.15760821104049683,0.4407137632369995,True,0.29407620429992676,-0.24850258231163025,0.17302705347537994,0.4221051037311554,True,0.27802908420562744,-0.24197790026664734,0.162139892578125,0.40266963839530945,True,0.2748149037361145,-0.24452683329582214,0.140405535697937,0.39373889565467834
580,1601421560,17:55:36.208,True,-0.17478682100772858,-0.1393868625164032,0.33278539776802063,0.4009055197238922,True,-0.1978560984134674,-0.09688946604728699,0.3273458778858185,0.3945755958557129,True,-0.21381105482578278,-0.06888885051012039,0.32151365280151367,0.3922140598297119,True,-0.19849619269371033,-0.039376042783260345,0.32880720496177673,0.38608989119529724,True,-0.175445556640625,-0.03619225323200226,0.3373887240886688,0.38199761509895325,True,-0.1915762722492218,-0.10042654722929001,0.33764147758483887,0.40098467469215393,True,-0.2010609358549118,-0.05082876235246658,0.3706645965576172,0.42473673820495605,True,-0.18247616291046143,-0.02041967213153839,0.35689884424209595,0.40136176347732544,True,-0.18071520328521729,-0.037847913801670074,0.339796245098114,0.3867194354534149,True,-0.1907816231250763,-0.05727304145693779,0.34526899456977844,0.3986082077026367,True,-0.1778443306684494,-0.10629676282405853,0.3447842299938202,0.4022483825683594,True,-0.18403974175453186,-0.05796279013156891,0.38354650139808655,0.4293462932109833,True,-0.16420698165893555,-0.027724886313080788,0.35983747243881226,0.3965042233467102,True,-0.1648484170436859,-0.04894700273871422,0.3419675827026367,0.3827696740627289,True,-0.17890287935733795,-0.06793493777513504,0.35067033767700195,0.39948850870132446,True,-0.16193950176239014,-0.11017265170812607,0.3545423150062561,0.4050464928150177,True,-0.16455261409282684,-0.06544048339128494,0.3853408098220825,0.424084335565567,True,-0.14883822202682495,-0.039593614637851715,0.360280305147171,0.3918193280696869,True,-0.15352681279182434,-0.059999264776706696,0.3436027765274048,0.3810947835445404,True,-0.16581809520721436,-0.07803184539079666,0.3548673987388611,0.39939388632774353,True,-0.1531858742237091,-0.11053699254989624,0.3552771210670471,0.40237563848495483,True,-0.1446073353290558,-0.07412463426589966,0.3820188641548157,0.41514351963996887,True,-0.13719166815280914,-0.053008511662483215,0.3606477975845337,0.38948461413383484,True,-0.14375805854797363,-0.06787119805812836,0.34821420907974243,0.38278716802597046,True,-0.1542988121509552,-0.08353791385889053,0.3597319424152374,0.4002421796321869
580,1601421560,17:55:36.208,True,0.28239706158638,-0.2845442593097687,0.07771272957324982,0.4083537757396698,True,0.2910194396972656,-0.2375396192073822,0.0896586924791336,0.3862072825431824,True,0.3005297780036926,-0.2071986049413681,0.09750668704509735,0.37783193588256836,True,0.30908364057540894,-0.18600046634674072,0.12272991240024567,0.3810400068759918,True,0.3108174204826355,-0.17750084400177002,0.1459648460149765,0.3865485191345215,True,0.29681670665740967,-0.2475774586200714,0.09442047774791718,0.3978818356990814,True,0.3329393267631531,-0.21722184121608734,0.13138647377490997,0.4186840057373047,True,0.31864455342292786,-0.197540283203125,0.16084662079811096,0.407956063747406,True,0.2957567274570465,-0.1910872757434845,0.1666644960641861,0.3895682692527771,True,0.27358120679855347,-0.18805880844593048,0.16943855583667755,0.37272271513938904,True,0.2956881523132324,-0.2621435523033142,0.1023206114768982,0.40819141268730164,True,0.33446839451789856,-0.23642632365226746,0.1430230289697647,0.4338456988334656,True,0.30967977643013,-0.21371382474899292,0.17021594941616058,0.4129753112792969,True,0.2825438976287842,-0.2100316286087036,0.16572032868862152,0.3891112506389618,True,0.2617894411087036,-0.21244271099567413,0.15167586505413055,0.3696906268596649,True,0.29552119970321655,-0.2770852744579315,0.11326562613248825,0.42064017057418823,True,0.32528549432754517,-0.2530360221862793,0.15189287066459656,0.43921443819999695,True,0.30059343576431274,-0.23142839968204498,0.17349013686180115,0.41715025901794434,True,0.27718108892440796,-0.22786827385425568,0.16101214289665222,0.39329150319099426,True,0.26725947856903076,-0.23275382816791534,0.13908419013023376,0.38071826100349426,True,0.29148995876312256,-0.28222954273223877,0.11914651095867157,0.42286619544029236,True,0.31146565079689026,-0.2688932716846466,0.15835987031459808,0.44089943170547485,True,0.2939820885658264,-0.24879060685634613,0.1741018444299698,0.4226507842540741,True,0.27774789929389954,-0.2420070767402649,0.16365931928157806,0.40310755372047424,True,0.27376219630241394,-0.24404333531856537,0.14199882745742798,0.3932766616344452
581,1601553823,17:55:36.210,True,-0.17561201751232147,-0.1392647922039032,0.3328592777252197,0.4012848734855652,True,-0.19830474257469177,-0.09658745676279068,0.32721689343452454,0.39461982250213623,True,-0.21402868628501892,-0.06847535073757172,0.3212941884994507,0.39208048582077026,True,-0.19843997061252594,-0.03905221074819565,0.3283660113811493,0.3856523633003235,True,-0.17533104121685028,-0.036014340817928314,0.3368430733680725,0.3814462423324585,True,-0.1920279562473297,-0.10011915117502213,0.3375159502029419,0.4010181725025177,True,-0.2009599804878235,-0.05022986978292465,0.37024855613708496,0.42425456643104553,True,-0.18194012343883514,-0.02052295207977295,0.3555739223957062,0.3999452590942383,True,-0.18069183826446533,-0.038416892290115356,0.33891287446022034,0.3859887719154358,True,-0.19100630283355713,-0.057593509554862976,0.34478530287742615,0.3983432352542877,True,-0.17832741141319275,-0.10606861114501953,0.3446539640426636,0.402290403842926,True,-0.18396154046058655,-0.05743445083498955,0.38312122225761414,0.4288617968559265,True,-0.16380883753299713,-0.02844691276550293,0.35815373063087463,0.3948628008365631,True,-0.16509802639484406,-0.05014566332101822,0.3409020006656647,0.3820812702178955,True,-0.17939543724060059,-0.06865714490413666,0.35021427273750305,0.3994327783584595,True,-0.16242963075637817,-0.11002832651138306,0.3543846905231476,0.4050655663013458,True,-0.16453701257705688,-0.06507658958435059,0.3849007785320282,0.4236224889755249,True,-0.14859610795974731,-0.038582224398851395,0.3606734573841095,0.3919881582260132,True,-0.15314817428588867,-0.058306336402893066,0.3431590795516968,0.3802790343761444,True,-0.16556134819984436,-0.07688340544700623,0.35335445404052734,0.39771974086761475,True,-0.15367728471755981,-0.11046717315912247,0.35509341955184937,0.4023817181587219,True,-0.14468203485012054,-0.07396222651004791,0.3815706670284271,0.41472816467285156,True,-0.13676993548870087,-0.05136159807443619,0.3619692921638489,0.3903406262397766,True,-0.14290714263916016,-0.06504213809967041,0.34804850816726685,0.38182544708251953,True,-0.15378090739250183,-0.08170314878225327,0.3577118515968323,0.3978463411331177
581,1601553823,17:55:36.210,True,0.2822522521018982,-0.28453969955444336,0.07850179076194763,0.4084014296531677,True,0.2908036708831787,-0.23758023977279663,0.09070779383182526,0.3863146901130676,True,0.30028367042541504,-0.20727773010730743,0.09873881191015244,0.37799957394599915,True,0.3088223934173584,-0.1862567663192749,0.12411504983901978,0.3814018964767456,True,0.31057655811309814,-0.17786698043346405,0.14738833904266357,0.38706302642822266,True,0.2966262996196747,-0.24763581156730652,0.0953994020819664,0.39800968766212463,True,0.3327438533306122,-0.21741883456707,0.13247473537921906,0.4189737141132355,True,0.31842952966690063,-0.1979280412197113,0.1620519906282425,0.4084528386592865,True,0.2955152690410614,-0.19155950844287872,0.1678588092327118,0.39012929797172546,True,0.27329546213150024,-0.1886824369430542,0.17043212056159973,0.3732808232307434,True,0.29552823305130005,-0.2622455060482025,0.10322493314743042,0.4083687365055084,True,0.3343062400817871,-0.23667892813682556,0.14401453733444214,0.43418630957603455,True,0.30946165323257446,-0.2141496241092682,0.17130857706069946,0.41348907351493835,True,0.28231701254844666,-0.21046362817287445,0.16686972975730896,0.38967081904411316,True,0.2614949643611908,-0.21277515590190887,0.15290877223014832,0.37018099427223206,True,0.2953915297985077,-0.27724045515060425,0.11408224701881409,0.42087191343307495,True,0.32515132427215576,-0.2533445656299591,0.15280798077583313,0.43961021304130554,True,0.30044180154800415,-0.2318742722272873,0.17452189326286316,0.4177185893058777,True,0.27691978216171265,-0.2281447947025299,0.1623021960258484,0.39379769563674927,True,0.266542911529541,-0.2326977699995041,0.1405138373374939,0.3807066082954407,True,0.2913711667060852,-0.28241923451423645,0.11994022130966187,0.42313525080680847,True,0.3113568127155304,-0.2692519724369049,0.1592056155204773,0.44134578108787537,True,0.294139564037323,-0.2492416352033615,0.1753534972667694,0.4235425889492035,True,0.27769941091537476,-0.24215807020664215,0.16544616222381592,0.40389347076416016,True,0.27282971143722534,-0.2435610294342041,0.14391645789146423,0.3930266797542572
582,1601692928,17:55:36.210,True,-0.17630916833877563,-0.13897471129894257,0.3330645263195038,0.40166014432907104,True,-0.1988726109266281,-0.09624507278203964,0.32726213335990906,0.3948594033718109,True,-0.2145204246044159,-0.06811152398586273,0.3212409019470215,0.3922421634197235,True,-0.1987345963716507,-0.03869914636015892,0.32790952920913696,0.38537997007369995,True,-0.175534188747406,-0.03569316864013672,0.33614450693130493,0.3808928430080414,True,-0.19251644611358643,-0.09971719980239868,0.3375323414802551,0.40116602182388306,True,-0.2009369432926178,-0.049511879682540894,0.36990952491760254,0.42386332154273987,True,-0.1818549931049347,-0.020232519134879112,0.35447585582733154,0.39891567826271057,True,-0.18086223304271698,-0.03831768035888672,0.338005393743515,0.38526231050491333,True,-0.19117125868797302,-0.05743885785341263,0.34406599402427673,0.3977776765823364,True,-0.17877265810966492,-0.10566138476133347,0.34459221363067627,0.4023279547691345,True,-0.18384316563606262,-0.056672051548957825,0.3826802372932434,0.42831552028656006,True,-0.16384804248809814,-0.02766319550573826,0.35761091113090515,0.39433106780052185,True,-0.1651778370141983,-0.0492715910077095,0.34024909138679504,0.38141950964927673,True,-0.1793837547302246,-0.06789634376764297,0.3494751453399658,0.3986493945121765,True,-0.1628016233444214,-0.1096041202545166,0.3542022407054901,0.40494033694267273,True,-0.16443291306495667,-0.06437737494707108,0.3843391537666321,0.42296478152275085,True,-0.14857244491577148,-0.03759109601378441,0.3603816032409668,0.39161431789398193,True,-0.15318220853805542,-0.0570375993847847,0.34257423877716064,0.3795723617076874,True,-0.1655668318271637,-0.07580088078975677,0.35245853662490845,0.39671796560287476,True,-0.15404461324214935,-0.11007236689329147,0.3548300862312317,0.40218162536621094,True,-0.14464691281318665,-0.07337305694818497,0.38089555501937866,0.4139900207519531,True,-0.13671068847179413,-0.05040200054645538,0.3617396056652069,0.3899816870689392,True,-0.14284110069274902,-0.06377488374710083,0.347520112991333,0.3811050057411194,True,-0.153726726770401,-0.08061206340789795,0.3568594455718994,0.3968360424041748
582,1601692928,17:55:36.210,True,0.2818105220794678,-0.28466111421585083,0.0791102722287178,0.4082983732223511,True,0.2903607487678528,-0.2377159595489502,0.0913761630654335,0.3862225115299225,True,0.2998778820037842,-0.2074369490146637,0.09945198893547058,0.3779517710208893,True,0.30840983986854553,-0.18647703528404236,0.12488088011741638,0.3814257085323334,True,0.31013697385787964,-0.17815198004245758,0.14817942678928375,0.38714367151260376,True,0.29617440700531006,-0.24777832627296448,0.09606406092643738,0.39792174100875854,True,0.33225440979003906,-0.21761015057563782,0.1332145631313324,0.4189192056655884,True,0.3179415464401245,-0.19815802574157715,0.16281798481941223,0.40848883986473083,True,0.29501211643218994,-0.19179466366767883,0.16857017576694489,0.39017078280448914,True,0.2727726697921753,-0.18895410001277924,0.1710113137960434,0.3733007609844208,True,0.29506123065948486,-0.26239538192749023,0.10387393832206726,0.40829190611839294,True,0.3337942957878113,-0.23688173294067383,0.14473813772201538,0.43414363265037537,True,0.3088816702365875,-0.21438050270080566,0.17199334502220154,0.41345930099487305,True,0.28174909949302673,-0.2107117474079132,0.16746705770492554,0.3896501064300537,True,0.26091012358665466,-0.21297942101955414,0.1535242199897766,0.37014055252075195,True,0.29490479826927185,-0.27740049362182617,0.11471519619226456,0.4208080768585205,True,0.32462143898010254,-0.2535523474216461,0.15350347757339478,0.4395807087421417,True,0.29989516735076904,-0.23209048807621002,0.17520664632320404,0.4177325665950775,True,0.2763552665710449,-0.2282906323671341,0.1630433201789856,0.3937917947769165,True,0.2658064663410187,-0.23271307349205017,0.1413106918334961,0.38049593567848206,True,0.2908746600151062,-0.2825833261013031,0.12056285887956619,0.4230801463127136,True,0.3108125329017639,-0.26946067810058594,0.15986749529838562,0.4413287937641144,True,0.2937386631965637,-0.24944724142551422,0.17616315186023712,0.4237213730812073,True,0.27720558643341064,-0.24220344424247742,0.16653017699718475,0.40402692556381226,True,0.2718639075756073,-0.24329183995723724,0.14509445428848267,0.392623633146286
583,1601971611,17:55:36.211,True,-0.17704738676548004,-0.13878993690013885,0.33312487602233887,0.40197089314460754,True,-0.19956237077713013,-0.0960344597697258,0.3272908329963684,0.39517974853515625,True,-0.21516165137290955,-0.06788306683301926,0.32122644782066345,0.3925418257713318,True,-0.19931523501873016,-0.038482844829559326,0.32780373096466064,0.3855680823326111,True,-0.17609825730323792,-0.035498008131980896,0.3359996974468231,0.38100719451904297,True,-0.19319340586662292,-0.09950053691864014,0.337554931640625,0.4014565646648407,True,-0.20149007439613342,-0.04923134297132492,0.3698602616786957,0.4240502119064331,True,-0.1822439581155777,-0.020432496443390846,0.353741317987442,0.398451030254364,True,-0.181435689330101,-0.038707610219717026,0.33747151494026184,0.38510286808013916,True,-0.19176560640335083,-0.057793647050857544,0.3436066508293152,0.39771804213523865,True,-0.17944273352622986,-0.10544942319393158,0.3445979654788971,0.4025754928588867,True,-0.18437695503234863,-0.05638851225376129,0.3826068043708801,0.4284418821334839,True,-0.16443416476249695,-0.027172600850462914,0.35773688554763794,0.3946550488471985,True,-0.16561579704284668,-0.04859219864010811,0.34013184905052185,0.38141772150993347,True,-0.17973282933235168,-0.0674506202340126,0.34901297092437744,0.3983258903026581,True,-0.16345949470996857,-0.10939686000347137,0.35417962074279785,0.40512946248054504,True,-0.16497217118740082,-0.06411361694335938,0.3842375576496124,0.4230423867702484,True,-0.14904233813285828,-0.036567963659763336,0.3612048327922821,0.39245352149009705,True,-0.15344154834747314,-0.05534971132874489,0.34264644980430603,0.3794924020767212,True,-0.1658325493335724,-0.0745755136013031,0.3515889048576355,0.3958240747451782,True,-0.15470169484615326,-0.10987430810928345,0.3547893464565277,0.4023436903953552,True,-0.14520429074764252,-0.07313861697912216,0.38076743483543396,0.41402581334114075,True,-0.13709022104740143,-0.049311235547065735,0.3627668619155884,0.3909285366535187,True,-0.1429290771484375,-0.06197249889373779,0.3477932810783386,0.38108983635902405,True,-0.15388745069503784,-0.07928264141082764,0.35612887144088745,0.395973265171051
